Protein family,Layer,Correlation,P value
PF07677,0,0.4307474762684089,0.0
PF07677,1,0.452690061394847,0.0
PF07677,2,0.5166537658307697,0.0
PF07677,3,0.5023949565987915,0.0
PF07677,4,0.5056671901552375,0.0
PF07677,5,0.48598833086593124,0.0
PF07677,6,0.46086787963308845,0.0
PF07677,7,0.44783111249820895,0.0
PF07677,8,0.4486470301858406,0.0
PF07677,9,0.4836822558851313,0.0
PF07677,10,0.5127314753201663,0.0
PF07677,11,0.5496983453527953,0.0
