Protein family,Layer,Correlation,P value
PF04972,0,0.4583139510200317,0.0
PF04972,1,0.4745636272943928,0.0
PF04972,2,0.5001146642522988,0.0
PF04972,3,0.45339721510711717,0.0
PF04972,4,0.4314269989342323,0.0
PF04972,5,0.4436735737585764,0.0
PF04972,6,0.47880434026881935,0.0
PF04972,7,0.49442836204543644,0.0
PF04972,8,0.49874552290344726,0.0
PF04972,9,0.4913682092182089,0.0
PF04972,10,0.4734673944023051,0.0
PF04972,11,0.4501715427471549,0.0
