Protein family,Layer,Correlation,P value
PF12172,0,0.5063726017538946,0.0
PF12172,1,0.5458086475203165,0.0
PF12172,2,0.5987516798514753,0.0
PF12172,3,0.6095980934709071,0.0
PF12172,4,0.5978596965596539,0.0
PF12172,5,0.5890693809961973,0.0
PF12172,6,0.5994356127410788,0.0
PF12172,7,0.6063190476113097,0.0
PF12172,8,0.6081885726062557,0.0
PF12172,9,0.5801922419445682,0.0
PF12172,10,0.5602972256819426,0.0
PF12172,11,0.5509039057944729,0.0
