Protein family,Layer,Correlation,P value
PF00699,0,0.4348274188113083,0.0
PF00699,1,0.5421107196937134,0.0
PF00699,2,0.6558157634716663,0.0
PF00699,3,0.6648941011149,0.0
PF00699,4,0.6395062475319049,0.0
PF00699,5,0.6134484408294208,0.0
PF00699,6,0.6074279057575647,0.0
PF00699,7,0.6127903930140198,0.0
PF00699,8,0.6210703416345127,0.0
PF00699,9,0.6413742824857644,0.0
PF00699,10,0.6633059977784778,0.0
PF00699,11,0.69760911312712,0.0
