Protein family,Layer,Correlation,P value
PF07498,0,0.10691330311287758,7.187484008529352e-29
PF07498,1,0.060837403792099794,2.416518207029149e-10
PF07498,2,0.07517592518504954,4.938369352352758e-15
PF07498,3,0.056900122244742515,3.1857926739679396e-09
PF07498,4,0.02665705024316414,0.005562658769409696
PF07498,5,-0.005224541738342363,0.5869279110558344
PF07498,6,-0.010847715990250346,0.25929235849690385
PF07498,7,-0.01696490426529034,0.07768601361483002
PF07498,8,-0.018566169924097146,0.053504707833718586
PF07498,9,-0.0275978146041778,0.004099688275933869
PF07498,10,-0.03923103791086275,4.4817779851932103e-05
PF07498,11,-0.04334642028109733,6.494196283074411e-06
