Protein family,Layer,Correlation,P value
PF10576,0,0.2049843805925106,0.0
PF10576,1,0.13142629350734295,0.0
PF10576,2,0.13627018418337877,0.0
PF10576,3,0.11158458491203406,0.0
PF10576,4,0.053282234038504635,5.209247826154631e-97
PF10576,5,0.021016474181296565,1.7321996387410936e-16
PF10576,6,0.011626100663091136,5.1754166763802835e-06
PF10576,7,0.008006445615008975,0.001697851264736378
PF10576,8,0.00681478144853907,0.007553476215089279
PF10576,9,0.0019007118968639534,0.45622718202726875
PF10576,10,-0.0008700183535962652,0.7330700930037461
PF10576,11,-0.0009540772960047055,0.7084077810942306
