Protein family,Layer,Correlation,P value
PF03147,0,0.12309592796130225,1.8930135101547132e-32
PF03147,1,0.16144399518670285,7.400206071003237e-55
PF03147,2,0.08904470502974235,1.0887796122698535e-17
PF03147,3,0.12751872797140146,1.0207545504942327e-34
PF03147,4,0.15308974330913894,1.9187891348875015e-49
PF03147,5,0.16232438634241803,1.910912223189704e-55
PF03147,6,0.09969137909657647,8.557809628464278e-22
PF03147,7,0.07440850575415472,8.54207572365505e-13
PF03147,8,0.02529123665723332,0.01518160108720795
PF03147,9,0.06167069035955729,3.1187321872463034e-09
PF03147,10,0.094914198756523,6.777760377975355e-20
PF03147,11,0.15023430180103833,1.161093983669638e-47
