Protein family,Layer,Head,Correlation,P-value
PF00484,0,0,-0.2692637603990232,0.0
PF00484,0,1,-0.4420967623759806,0.0
PF00484,0,2,-0.3969337700889748,0.0
PF00484,0,3,-0.36564017865730825,0.0
PF00484,0,4,-0.11658637564506348,5.232446962749493e-191
PF00484,0,5,-0.12788880834315192,9.938242499216452e-230
PF00484,0,6,-0.3700384026279546,0.0
PF00484,0,7,-0.468915183432257,0.0
PF00484,0,8,-0.4494544962927283,0.0
PF00484,0,9,-0.22728719755005872,0.0
PF00484,0,10,-0.06307729122464954,5.314962566164024e-57
PF00484,0,11,-0.4298350048182289,0.0
PF00484,1,0,-0.3948369873171347,0.0
PF00484,1,1,-0.38935078716443716,0.0
PF00484,1,2,-0.07605855376507878,4.139293349388454e-82
PF00484,1,3,-0.3451393207247612,0.0
PF00484,1,4,-0.4089530849671802,0.0
PF00484,1,5,-0.4222143172329817,0.0
PF00484,1,6,-0.2552707206547274,0.0
PF00484,1,7,-0.16555379175342097,0.0
PF00484,1,8,-0.39192386403097795,0.0
PF00484,1,9,-0.21294959662545673,0.0
PF00484,1,10,-0.2318868433976657,0.0
PF00484,1,11,-0.42075089922736036,0.0
PF00484,2,0,0.08984492679051126,6.108078175998097e-114
PF00484,2,1,-0.5029845112267519,0.0
PF00484,2,2,0.0026378258617975182,0.5062294784115173
PF00484,2,3,-0.23343198651891392,0.0
PF00484,2,4,-0.03738353965643593,4.3521574577112556e-21
PF00484,2,5,0.11642996958816633,1.6933817887340013e-190
PF00484,2,6,-0.21633337044397288,0.0
PF00484,2,7,-0.2851780378197764,0.0
PF00484,2,8,-0.3920417316490906,0.0
PF00484,2,9,-0.2250034761075026,0.0
PF00484,2,10,-0.44027901167890326,0.0
PF00484,2,11,-0.18549217581133096,0.0
PF00484,3,0,-0.15979827108071135,0.0
PF00484,3,1,0.3293503490730699,0.0
PF00484,3,2,-0.06279200932207452,1.677147753549918e-56
PF00484,3,3,0.0964996675396515,3.2010989517639935e-131
PF00484,3,4,-0.4514284178731797,0.0
PF00484,3,5,-0.3507540655345922,0.0
PF00484,3,6,-0.4171327558857091,0.0
PF00484,3,7,-0.05709458532444085,5.227162499247375e-47
PF00484,3,8,0.2933315929001489,0.0
PF00484,3,9,0.018203043991252815,4.4867813891926645e-06
PF00484,3,10,-0.14550281190714037,1.8573162196408544e-297
PF00484,3,11,0.07350827260871826,8.336712711395772e-77
PF00484,4,0,-0.09628082349706522,1.2402002976508496e-130
PF00484,4,1,-0.05448443123802807,5.846589553070082e-43
PF00484,4,2,-0.2321279330751171,0.0
PF00484,4,3,-0.06400910703370813,1.2012055692682259e-58
PF00484,4,4,-0.012112042750217007,0.002271051171141928
PF00484,4,5,-0.1578630642349185,0.0
PF00484,4,6,-0.12429047741872284,5.304029245408599e-217
PF00484,4,7,-0.08959957437231907,2.5067860486470997e-113
PF00484,4,8,-0.11555270057454058,1.1928252563795863e-187
PF00484,4,9,-0.16555125419076824,0.0
PF00484,4,10,-0.23582068924653524,0.0
PF00484,4,11,-0.10975614596617612,2.185413525687411e-169
PF00484,5,0,-0.02675318713216683,1.552804139293548e-11
PF00484,5,1,-0.023803778236625706,1.981894544517539e-09
PF00484,5,2,-0.25573079390252546,0.0
PF00484,5,3,-0.059164844161188,2.3592765337186157e-50
PF00484,5,4,-0.12161487473300256,8.828851654317292e-208
PF00484,5,5,0.0124970590403908,0.0016365096938065584
PF00484,5,6,-0.08687702823159649,1.2295446348636468e-106
PF00484,5,7,-0.06612298046915567,1.8041973331006104e-62
PF00484,5,8,-0.004498322625162809,0.25697885645443513
PF00484,5,9,-0.06139600322829344,4.306471101196499e-54
PF00484,5,10,-0.06816359100050956,2.801741838937358e-66
PF00484,5,11,-0.09533838189057471,4.0834388142268694e-128
PF00484,6,0,-0.04711563577272677,1.5126301390251426e-32
PF00484,6,1,-0.024274610725916496,9.476722488187575e-10
PF00484,6,2,-0.05388728563535596,4.6411121302674594e-42
PF00484,6,3,-0.02956488654695453,9.20518162204252e-14
PF00484,6,4,-0.04402021935584393,1.2791486301467978e-28
PF00484,6,5,-0.05117782240920995,4.217390261382001e-38
PF00484,6,6,-0.0773006906267006,9.281678166848647e-85
PF00484,6,7,-0.02318120275262778,5.147474800558192e-09
PF00484,6,8,-0.026048444078092866,5.1965659155974305e-11
PF00484,6,9,-0.03765331250444691,2.2704891926032926e-21
PF00484,6,10,-0.04024443363095105,3.4697006863266445e-24
PF00484,6,11,0.010371180956087208,0.008960528307972587
PF00484,7,0,-0.03233078394688276,3.6595389291851004e-16
PF00484,7,1,-0.014595983809114081,0.00023478316792675935
PF00484,7,2,-0.028093133676977702,1.433994015823906e-12
PF00484,7,3,-0.028492045192294348,6.904565903559107e-13
PF00484,7,4,-0.019333437837251468,1.1025859873658038e-06
