Protein family,Layer,Correlation,P value
PF03147,0,0.06559582857535406,2.916859913297916e-10
PF03147,1,0.02092985567219462,0.044514478401100635
PF03147,2,0.017224082871988476,0.09824738590864956
PF03147,3,0.03145536162249466,0.002527309754316427
PF03147,4,0.01640861333487473,0.11522892273856623
PF03147,5,-0.01507014996824304,0.1480032974052066
PF03147,6,-0.03242427122489994,0.0018511677204588566
PF03147,7,-0.035566411707137466,0.0006378370581097121
PF03147,8,-0.04736491309653553,5.390966193950632e-06
PF03147,9,-0.062193259476720594,2.293461790800266e-09
PF03147,10,-0.057742334345644505,2.903793463584459e-08
PF03147,11,-0.05045279097110515,1.2604085747657563e-06
