Protein family,Layer,Correlation,P value
PF03147,0,0.1176868629934992,8.721410184775391e-30
PF03147,1,0.1420693843011947,9.297661258462953e-43
PF03147,2,0.05037051078394216,1.3116259851767571e-06
PF03147,3,0.05244162443471882,4.7244268542785266e-07
PF03147,4,0.08192966595875512,3.3419287658432257e-15
PF03147,5,0.12482010839226511,2.5269964665885783e-33
PF03147,6,0.07747029328480663,9.524588635080656e-14
PF03147,7,0.025581332855370655,0.01405413659371159
PF03147,8,-0.05003236711366126,1.5439203788503058e-06
PF03147,9,-0.019533768587702213,0.060769846023988335
PF03147,10,0.014735243970127529,0.1572244399097123
PF03147,11,0.0682159062458606,5.546485877446436e-11
