Protein family,Layer,Correlation,P value
PF13466,0,0.1638495797963261,5.371275980106115e-19
PF13466,1,0.135162829561683,2.313246085609897e-13
PF13466,2,0.14029030153887845,2.739035329489719e-14
PF13466,3,0.1337167573376,4.1618976033267515e-13
PF13466,4,0.08540739091763237,3.865944211719846e-06
PF13466,5,0.08734275061020184,2.318024736194877e-06
PF13466,6,0.1144451612841104,5.727174517540735e-10
PF13466,7,0.13444625449613395,3.0971380698139016e-13
PF13466,8,0.14504471898325613,3.5263224669068654e-15
PF13466,9,0.15185722220620979,1.6567103699325713e-16
PF13466,10,0.15092387167533614,2.540179415500822e-16
PF13466,11,0.13679004269170797,1.1855268337302303e-13
