Protein family,Layer,Correlation,P value
PF12872,0,0.6899895250898818,0.0
PF12872,1,0.7020066841957928,0.0
PF12872,2,0.7287132930963104,0.0
PF12872,3,0.7090356285819229,0.0
PF12872,4,0.6853782278404369,0.0
PF12872,5,0.6536710951210618,0.0
PF12872,6,0.6502054814633464,0.0
PF12872,7,0.6436596607565327,0.0
PF12872,8,0.6598463179858152,0.0
PF12872,9,0.6656985895105485,0.0
PF12872,10,0.6904114118483012,0.0
PF12872,11,0.6800550052840103,0.0
