Protein family,Layer,Correlation,P value
PF20171,0,0.7997878632196167,0.0
PF20171,1,0.813567426346434,0.0
PF20171,2,0.8119705806303247,0.0
PF20171,3,0.8008601764264012,0.0
PF20171,4,0.7977222645840409,0.0
PF20171,5,0.7851141950375787,0.0
PF20171,6,0.7771052468504567,0.0
PF20171,7,0.7697945556534558,0.0
PF20171,8,0.7699626752577434,0.0
PF20171,9,0.7738509792401879,0.0
PF20171,10,0.7837528837541178,0.0
PF20171,11,0.7775634221396719,0.0
