Protein family,Layer,Correlation,P value
PF03463,0,0.48740306427821045,0.0
PF03463,1,0.6407213804416807,0.0
PF03463,2,0.6951089477304967,0.0
PF03463,3,0.6290820616178101,0.0
PF03463,4,0.5847940321221163,0.0
PF03463,5,0.5209449102147434,0.0
PF03463,6,0.4969793654090793,0.0
PF03463,7,0.504230081759588,0.0
PF03463,8,0.5298502783755747,0.0
PF03463,9,0.5754408073317093,0.0
PF03463,10,0.6100092849246078,0.0
PF03463,11,0.690416597216041,0.0
