Protein family,Layer,Correlation,P value
PF03147,0,0.10157414639424783,1.440362996758199e-22
PF03147,1,0.06643424476738531,1.726616076702204e-10
PF03147,2,0.08060871465679685,9.18922406101486e-15
PF03147,3,0.09656132520390154,1.5378870148968273e-20
PF03147,4,0.09810458315603993,3.74421181044536e-21
PF03147,5,0.07064803986979355,1.1230738666358687e-11
PF03147,6,0.05451798937545533,1.6328569021742336e-07
PF03147,7,0.023313495685580058,0.025214784457843992
PF03147,8,0.03160822401863685,0.002407462171357113
PF03147,9,0.04346701027378145,2.9898275921160612e-05
PF03147,10,0.05981584296716198,9.100856029310857e-09
PF03147,11,0.07212859163470053,4.136549338401154e-12
