Protein family,Layer,Head,Correlation,P-value
PF10114,0,0,-0.11909363951541545,3.9010476107339686e-120
PF10114,0,1,-0.4218784347414567,0.0
PF10114,0,2,-0.4506716174742944,0.0
PF10114,0,3,-0.4403585589785049,0.0
PF10114,0,4,0.5109782327785485,0.0
PF10114,0,5,-0.15206995758837735,1.7829979437463734e-195
PF10114,0,6,-0.2979008476703978,0.0
PF10114,0,7,-0.40983316074415616,0.0
PF10114,0,8,-0.47034930524431334,0.0
PF10114,0,9,-0.5142886623213975,0.0
PF10114,0,10,-0.27060648385720243,0.0
PF10114,0,11,-0.45886318455126063,0.0
PF10114,1,0,-0.6291666017378125,0.0
PF10114,1,1,-0.18501841887745646,5.693874811900529e-290
PF10114,1,2,-0.5891740381640244,0.0
PF10114,1,3,-0.5438725239670236,0.0
PF10114,1,4,-0.5796753502719147,0.0
PF10114,1,5,-0.56182273953841,0.0
PF10114,1,6,-0.5964123378299828,0.0
PF10114,1,7,-0.4344507945778522,0.0
PF10114,1,8,-0.530510620549649,0.0
PF10114,1,9,-0.6032922279285603,0.0
PF10114,1,10,-0.3368585269277489,0.0
PF10114,1,11,-0.4232564502810507,0.0
PF10114,2,0,-0.3249188565347259,0.0
PF10114,2,1,-0.302593047497719,0.0
PF10114,2,2,-0.3437038775475953,0.0
PF10114,2,3,-0.3864456688621206,0.0
PF10114,2,4,-0.1086035757457388,4.09214933340846e-100
PF10114,2,5,0.10602993665869252,1.723128064060895e-95
PF10114,2,6,-0.2925158406171047,0.0
PF10114,2,7,-0.4388834820815681,0.0
PF10114,2,8,-0.3849242129753894,0.0
PF10114,2,9,-0.1668521688792883,1.8551616386816983e-235
PF10114,2,10,-0.4151083912602359,0.0
PF10114,2,11,-0.46607431005060834,0.0
PF10114,3,0,-0.3328843839373824,0.0
PF10114,3,1,-0.396580664844981,0.0
PF10114,3,2,-0.15713655827695003,9.663305132745872e-209
PF10114,3,3,0.19487567599277414,0.0
PF10114,3,4,-0.3644624476932866,0.0
PF10114,3,5,-0.349556560323942,0.0
PF10114,3,6,-0.20617957362503314,0.0
PF10114,3,7,-0.4611526718912694,0.0
PF10114,3,8,0.18568411541351476,4.403899892812288e-292
PF10114,3,9,-0.24470224510045627,0.0
PF10114,3,10,-0.4352802246415184,0.0
PF10114,3,11,-0.18576036652736888,2.52030557804968e-292
PF10114,4,0,-0.3712476483972641,0.0
PF10114,4,1,-0.02532582986974941,7.84571533562975e-07
PF10114,4,2,-0.4580205732826951,0.0
PF10114,4,3,-0.44793258411065673,0.0
PF10114,4,4,-0.4970952836966144,0.0
PF10114,4,5,-0.4194175656518108,0.0
PF10114,4,6,-0.4058491583539011,0.0
PF10114,4,7,-0.019703849540395207,0.0001217887298937943
PF10114,4,8,-0.31294305835656405,0.0
PF10114,4,9,-0.3801529824527301,0.0
PF10114,4,10,-0.45481635478102767,0.0
PF10114,4,11,-0.3982412328613414,0.0
PF10114,5,0,-0.029224370833275514,1.199605385996972e-08
PF10114,5,1,-0.04101163179320417,1.240448648798338e-15
PF10114,5,2,-0.5618026895797903,0.0
PF10114,5,3,-0.18774485477927247,1.137002208688239e-298
PF10114,5,4,-0.4740918453117427,0.0
PF10114,5,5,-0.007403183325498013,0.14885347497937979
PF10114,5,6,-0.4222797064914067,0.0
PF10114,5,7,-0.353648951899856,0.0
PF10114,5,8,-0.22302637920805587,0.0
PF10114,5,9,-0.4610714397874078,0.0
PF10114,5,10,-0.33001871078374273,0.0
PF10114,5,11,-0.032617602574451454,1.992523254828973e-10
PF10114,6,0,-0.4946861879592574,0.0
PF10114,6,1,-0.2533880618208553,0.0
PF10114,6,2,-0.4717566584804159,0.0
PF10114,6,3,-0.18691577917459454,5.195578426315592e-296
PF10114,6,4,-0.4187747432388054,0.0
PF10114,6,5,-0.40106073899193095,0.0
PF10114,6,6,-0.4570339273316711,0.0
PF10114,6,7,-0.3800349822056958,0.0
PF10114,6,8,-0.5134704520127951,0.0
PF10114,6,9,-0.44620862378245685,0.0
PF10114,6,10,-0.29430167242229394,0.0
PF10114,6,11,0.22487795910590264,0.0
PF10114,7,0,-0.29881398360535144,0.0
PF10114,7,1,-0.4529394377992007,0.0
PF10114,7,2,-0.5039943436336131,0.0
PF10114,7,3,-0.5249093053048526,0.0
PF10114,7,4,-0.48029090171147193,0.0
PF10114,7,5,-0.26940784134959733,0.0
PF10114,7,6,0.004269182026679097,0.4051454418961503
PF10114,7,7,-0.32039675237794724,0.0
PF10114,7,8,-0.4787700205926758,0.0
PF10114,7,9,-0.34962590839818014,0.0
PF10114,7,10,-0.5309308610966477,0.0
PF10114,7,11,0.17767399632016537,3.2720161909145446e-267
PF10114,8,0,-0.48559375275245076,0.0
