Protein family,Layer,Correlation,P value
PF10114,0,0.675379419129798,0.0
PF10114,1,0.7537390102511966,0.0
PF10114,2,0.7790599736450873,0.0
PF10114,3,0.7005074630153466,0.0
PF10114,4,0.6650778494731646,0.0
PF10114,5,0.6489110918295418,0.0
PF10114,6,0.6711575529061661,0.0
PF10114,7,0.6720259484376249,0.0
PF10114,8,0.6819487095523834,0.0
PF10114,9,0.6888830950375713,0.0
PF10114,10,0.6882693939510722,0.0
PF10114,11,0.6694604322745836,0.0
