Protein family,Layer,Correlation,P value
PF12872,0,0.6897330701636851,0.0
PF12872,1,0.7026949331278468,0.0
PF12872,2,0.7299622188172412,0.0
PF12872,3,0.7092482414133229,0.0
PF12872,4,0.6825759297205729,0.0
PF12872,5,0.6485442137166454,0.0
PF12872,6,0.6304698563020626,0.0
PF12872,7,0.6151654324568895,0.0
PF12872,8,0.634982528293784,0.0
PF12872,9,0.6472747182028591,0.0
PF12872,10,0.6601414694095283,0.0
PF12872,11,0.6764054077620115,0.0
