Protein family,Layer,Correlation,P value
PF06427,0,0.07127867626254272,1.9243476126168838e-28
PF06427,1,0.06298333942355462,1.4906165643845527e-22
PF06427,2,0.1039452804964303,1.0564928285478546e-58
PF06427,3,0.07653868237738527,1.498150384385456e-32
PF06427,4,0.057150351714460666,7.644281155191441e-19
PF06427,5,0.018164898861879903,0.004867940643395727
PF06427,6,0.001428666819915329,0.8247561186305487
PF06427,7,-0.01693217641406952,0.008676637550580991
PF06427,8,-0.023918882591088583,0.00020909712950295582
PF06427,9,-0.021853881383858006,0.0007051217647131685
PF06427,10,-0.013187168667311346,0.0409541733904209
PF06427,11,0.002086467098828461,0.7464029872126827
