Protein family,Layer,Correlation,P value
PF14317,0,0.38127693396633316,0.0
PF14317,1,0.34958316677518586,0.0
PF14317,2,0.34274186764712866,0.0
PF14317,3,0.3055693459894878,0.0
PF14317,4,0.28688414672635404,0.0
PF14317,5,0.31071427189223705,0.0
PF14317,6,0.31914141544302854,0.0
PF14317,7,0.3327541797528118,0.0
PF14317,8,0.3559854009798755,0.0
PF14317,9,0.3635889609688027,0.0
PF14317,10,0.3528057506411174,0.0
PF14317,11,0.36119085380903215,0.0
