Protein family,Layer,Head,Correlation,P-value
PF07498,0,0,-0.34515026464427007,3.0781606202346626e-300
PF07498,0,1,-0.4669429700181627,0.0
PF07498,0,2,-0.4082489526437892,0.0
PF07498,0,3,-0.17974548719509617,3.2269347547326e-79
PF07498,0,4,0.5357794261529949,0.0
PF07498,0,5,-0.4186845613003304,0.0
PF07498,0,6,-0.1339678513858573,1.6919740361520365e-44
PF07498,0,7,-0.40671605056747145,0.0
PF07498,0,8,-0.4035599172362553,0.0
PF07498,0,9,-0.4076587475779668,0.0
PF07498,0,10,0.10326895754766958,4.899810746285974e-27
PF07498,0,11,-0.3504992701955601,0.0
PF07498,1,0,-0.45696421258027053,0.0
PF07498,1,1,0.32347907862046194,6.754936573580352e-262
PF07498,1,2,-0.3471026973893373,7.586437353678656e-304
PF07498,1,3,-0.2581038033636538,3.845444763797241e-164
PF07498,1,4,-0.41667505837828445,0.0
PF07498,1,5,-0.31435797905013274,1.1238878174083521e-246
PF07498,1,6,-0.3563307505611619,0.0
PF07498,1,7,-0.4200163707998191,0.0
PF07498,1,8,-0.42690412072704104,0.0
PF07498,1,9,-0.4699585275691325,0.0
PF07498,1,10,0.13805843647880364,3.574469282325709e-47
PF07498,1,11,-0.324166391897263,4.5811147553660794e-263
PF07498,2,0,-0.34377505417057536,1.033461033048033e-297
PF07498,2,1,-0.4401764474616983,0.0
PF07498,2,2,-0.5634086227726667,0.0
PF07498,2,3,-0.3600323358979513,0.0
PF07498,2,4,-0.6081293101960376,0.0
PF07498,2,5,0.10913384808715071,5.1043135473850774e-30
PF07498,2,6,-0.41905403562231275,0.0
PF07498,2,7,-0.5084030360263981,0.0
PF07498,2,8,-0.4681186533610706,0.0
PF07498,2,9,-0.3820580874469087,0.0
PF07498,2,10,-0.4627495181331393,0.0
PF07498,2,11,-0.5996690428302408,0.0
PF07498,3,0,-0.4104235049245169,0.0
PF07498,3,1,-0.4356390593253071,0.0
PF07498,3,2,-0.36355529836068373,0.0
PF07498,3,3,0.05778272134049873,1.8129887216120131e-09
PF07498,3,4,-0.45074779883156285,0.0
PF07498,3,5,-0.4704021148198472,0.0
PF07498,3,6,-0.41410517357625987,0.0
PF07498,3,7,-0.5109739256792502,0.0
PF07498,3,8,0.15857850111003394,7.528344941047104e-62
PF07498,3,9,-0.5671629236056605,0.0
PF07498,3,10,-0.4979478225420366,0.0
PF07498,3,11,-0.3944375987804445,0.0
PF07498,4,0,-0.4277954414423153,0.0
PF07498,4,1,-0.12172276022768355,5.549076884113969e-37
PF07498,4,2,-0.492080979376011,0.0
PF07498,4,3,-0.5210268225297288,0.0
PF07498,4,4,-0.519944548243378,0.0
PF07498,4,5,-0.46469450871063145,0.0
PF07498,4,6,-0.4839811848538372,0.0
PF07498,4,7,-0.05319785603712462,3.097093035986847e-08
PF07498,4,8,-0.5586903208878933,0.0
PF07498,4,9,-0.5180050623687968,0.0
PF07498,4,10,-0.493759310676141,0.0
