Protein family,Layer,Head,Correlation,P-value
PF20171,0,0,-0.31442608228937996,0.0
PF20171,0,1,-0.2981566401212341,0.0
PF20171,0,2,-0.2222682453427592,3.403253813251084e-188
PF20171,0,3,-0.22755743280189578,2.1198577585521198e-197
PF20171,0,4,0.2579598041024488,5.034576693302452e-255
PF20171,0,5,0.13427228791629742,7.944401921237931e-69
PF20171,0,6,-0.16071729995961354,3.5959342165304555e-98
PF20171,0,7,-0.27596444610281423,4.878557120242079e-293
PF20171,0,8,-0.2771813090881393,1.0279144103457753e-295
PF20171,0,9,-0.039171692544683896,3.507749824775445e-07
PF20171,0,10,-0.10405906369056601,6.59035994136832e-42
PF20171,0,11,-0.2599093511536417,5.343707020955057e-259
PF20171,1,0,-0.3923043116608677,0.0
PF20171,1,1,-0.24640166322958595,3.680144374055765e-232
PF20171,1,2,0.02812126325228379,0.0002559648739165082
PF20171,1,3,-0.16282402601783444,9.59151913457441e-101
PF20171,1,4,-0.25094760425617735,5.187159793076874e-241
PF20171,1,5,-0.1964767244365303,1.0942444200564743e-146
PF20171,1,6,-0.13115997827827217,9.904127433767737e-66
PF20171,1,7,-0.1703530263829693,3.125531779691555e-110
PF20171,1,8,-0.27107968257702225,1.968689145688592e-282
PF20171,1,9,-0.22009769029142429,1.7402818104512246e-184
PF20171,1,10,-0.11589324110135484,1.2709734995275973e-51
PF20171,1,11,-0.39159038545993013,0.0
PF20171,2,0,-0.31776594683887954,0.0
PF20171,2,1,-0.5362438434102286,0.0
PF20171,2,2,-0.035453769458149605,4.024785334739584e-06
PF20171,2,3,-0.4912722070996342,0.0
PF20171,2,4,0.20305809312395795,9.44418821175366e-157
PF20171,2,5,0.03141770808298118,4.407524253150923e-05
PF20171,2,6,-0.0024425026491824453,0.7508624706172872
PF20171,2,7,-0.023497977074451358,0.0022511092570296674
PF20171,2,8,-0.21694496925914478,3.60018645273607e-179
PF20171,2,9,-0.18560962982965287,7.536375699337997e-131
PF20171,2,10,-0.1919104450572885,6.484845496021278e-140
PF20171,2,11,-0.42300251797262567,0.0
PF20171,3,0,-0.33804442349491937,0.0
PF20171,3,1,-0.04202447937525067,4.624048797889918e-08
PF20171,3,2,-0.1657072840286847,2.5242974385287124e-104
PF20171,3,3,0.014350170119052713,0.06211412879817675
PF20171,3,4,-0.29763232279053936,0.0
PF20171,3,5,-0.2809149628309383,5.1819772478875014e-304
PF20171,3,6,-0.4283982730847703,0.0
PF20171,3,7,-0.4923404856205959,0.0
PF20171,3,8,0.16845712307433536,8.441536599636229e-108
PF20171,3,9,-0.06243020407136152,4.538614842468397e-16
PF20171,3,10,-0.4251474659756803,0.0
PF20171,3,11,-0.3962941885458287,0.0
PF20171,4,0,-0.33695596971302283,0.0
PF20171,4,1,-0.06277397705675629,3.133635781953176e-16
PF20171,4,2,-0.16996564244538453,9.864573854648863e-110
PF20171,4,3,-0.23916696565903642,1.8906552764988752e-218
PF20171,4,4,-0.13318618214561842,9.747180616317523e-68
PF20171,4,5,-0.1079697399964664,5.3200426101893526e-45
PF20171,4,6,-0.20893988064965222,4.750788480152055e-166
PF20171,4,7,-0.31046732337649063,0.0
PF20171,4,8,-0.05684491437057725,1.4111899662376053e-13
PF20171,4,9,-0.22626992125043807,3.8831827819004255e-195
PF20171,4,10,-0.2754378353659039,6.954363225561954e-292
PF20171,4,11,-0.2803180212629474,1.1215409439256409e-302
PF20171,5,0,-0.018117659921206813,0.018507015908624073
PF20171,5,1,-0.1154403104131895,3.1297071477350473e-51
PF20171,5,2,-0.2924479326189753,0.0
PF20171,5,3,-0.1593293118303813,1.7076674240887929e-96
PF20171,5,4,-0.009661916287458848,0.20912121840258308
PF20171,5,5,-0.10047159480038609,3.587738676197995e-39
PF20171,5,6,-0.21766255003179544,2.258563098519519e-180
PF20171,5,7,-0.22622440899760188,4.665719070110311e-195
PF20171,5,8,-0.028763518547620225,0.00018420004483780996
PF20171,5,9,-0.24632345516792548,5.206405332833363e-232
PF20171,5,10,-0.09272935402012869,1.3478855469399664e-33
PF20171,5,11,0.04558107704535261,3.0630549356043893e-09
PF20171,6,0,-0.16860636612077212,5.445752579407445e-108
PF20171,6,1,-0.1940201928960393,5.057839546072293e-143
PF20171,6,2,-0.16829124490277558,1.3733939441903645e-107
PF20171,6,3,0.07011288988654722,7.158266044253812e-20
PF20171,6,4,-0.24554158572142495,1.6592029262712378e-230
PF20171,6,5,-0.2970199905568074,0.0
PF20171,6,6,-0.09133957879912005,1.2100844291975332e-32
PF20171,6,7,-0.24806057820354258,2.2758312543895395e-235
PF20171,6,8,-0.29402968620055064,0.0
PF20171,6,9,-0.2578976557825931,6.731155521322504e-255
PF20171,6,10,-0.22010190056885726,1.7118449597551227e-184
PF20171,6,11,0.21170079533122094,1.6309039909013842e-170
PF20171,7,0,-0.2844674391325946,0.0
PF20171,7,1,-0.3012181407516003,0.0
PF20171,7,2,-0.23458084397167384,5.3856839689825384e-210
PF20171,7,3,-0.28263339387152303,7.110643191928362e-308
PF20171,7,4,-0.2932556568950264,0.0
PF20171,7,5,-0.279037750749136,7.989236515119745e-300
PF20171,7,6,-0.20938700709810212,9.080399231549464e-167
PF20171,7,7,-0.2543966574786846,7.538705832164098e-248
PF20171,7,8,-0.25337026267347496,8.37841178400402e-246
PF20171,7,9,-0.22420013108874481,1.574844891469817e-191
PF20171,7,10,-0.22240658833184493,1.968591941508121e-188
PF20171,7,11,0.29394641939967364,0.0
PF20171,8,0,-0.12493277716901628,9.248331374693279e-60
PF20171,8,1,-0.2028413085294127,2.0529285703240325e-156
PF20171,8,2,0.06805376788929439,8.248906947671678e-19
PF20171,8,3,-0.20150944612629254,2.3742955980910302e-154
PF20171,8,4,-0.27231324845171945,4.330738620845555e-285
PF20171,8,5,-0.2677465239828437,2.543729813647135e-275
PF20171,8,6,0.17102221366722506,4.264143084178169e-111
PF20171,8,7,-0.26224865767851024,8.203973426386102e-264
PF20171,8,8,0.14871717367964174,3.5421824963384206e-84
PF20171,8,9,-0.11630820269664574,5.5489046658021044e-52
PF20171,8,10,-0.22845301518052688,5.544760465848448e-199
PF20171,8,11,-0.1561102929945164,1.1539001263134988e-92
PF20171,9,0,-0.21941245378923266,2.530111323693665e-183
PF20171,9,1,-0.226114715533061,7.261268283339365e-195
PF20171,9,2,-0.11650280699483767,3.758027879060563e-52
PF20171,9,3,-0.14671981453277355,5.870550202106913e-82
PF20171,9,4,-0.23669814416233403,7.090231759522218e-214
PF20171,9,5,-0.25880117480827053,9.795648954529693e-257
PF20171,9,6,-0.21763623514195554,2.5003832558802627e-180
PF20171,9,7,-0.24096312986780385,8.230392066006521e-222
PF20171,9,8,-0.18005665679785518,3.9700948548075336e-123
PF20171,9,9,0.03162505628650559,3.9227745293578794e-05
PF20171,9,10,0.08695406980273891,9.907730508617795e-30
PF20171,9,11,-0.2537915203465225,1.2151366550734885e-246
PF20171,10,0,-0.0330900497414735,1.688310206535326e-05
PF20171,10,1,-0.14745017125213578,9.135750415101435e-83
PF20171,10,2,-0.07548104351315106,8.715428415695744e-23
PF20171,10,3,-0.15345779109075122,1.4340184484484895e-89
PF20171,10,4,-0.1346357000117931,3.4174929114341846e-69
PF20171,10,5,-0.3300541487753038,0.0
PF20171,10,6,-0.21858632931578403,6.300650171699658e-182
PF20171,10,7,-0.13609332682819386,1.1324645578745071e-70
PF20171,10,8,-0.21438854380074784,6.381670654234999e-175
PF20171,10,9,-0.2284499832335311,5.61373123837962e-199
PF20171,10,10,-0.15988283149194174,3.6780492365340856e-97
PF20171,10,11,-0.2669250045014998,1.3886616157489592e-273
PF20171,11,0,-0.23368705624486763,2.2788102362249237e-208
PF20171,11,1,-0.06650402432094767,4.9522777757770854e-18
PF20171,11,2,-0.1640978144583212,2.56178053630252e-102
PF20171,11,3,-0.2614467582289292,3.713066694039129e-262
PF20171,11,4,-0.16100707257920246,1.5990546016225188e-98
PF20171,11,5,-0.25690504365048983,6.884085860318335e-253
PF20171,11,6,-0.30024884485634146,0.0
PF20171,11,7,-0.2524152018827045,6.582752674479411e-244
PF20171,11,8,-0.3560215697052345,0.0
PF20171,11,9,0.2509511838679192,5.103733762163906e-241
PF20171,11,10,0.07780913617061894,4.074867746299451e-24
PF20171,11,11,-0.23887455431130447,6.624323514146241e-218
