Protein family,Layer,Correlation,P value
PF14317,0,0.1821866765262187,6.0384139004678004e-148
PF14317,1,0.14946395834784013,1.1263469657117243e-99
PF14317,2,0.13294639115585147,4.4618442601161845e-79
PF14317,3,0.1220687496945001,7.226291439949946e-67
PF14317,4,0.11197609812559836,1.7159993824230857e-56
PF14317,5,0.14318623668963398,1.4938407356350304e-91
PF14317,6,0.14980319990665514,4.003223396217198e-100
PF14317,7,0.12127252653276122,5.13662752826013e-66
PF14317,8,0.10621709135469617,5.582979672265319e-51
PF14317,9,0.11247117195531722,5.582627595490494e-57
PF14317,10,0.09528899483555305,2.494479033671199e-41
PF14317,11,0.0867210667241294,1.6802899112101247e-34
