Protein family,Layer,Head,Correlation,P-value
PF13377,0,0,-0.23803164712223654,3.613342805883234e-57
PF13377,0,1,-0.3350761904840227,9.070006709839352e-115
PF13377,0,2,-0.31380899310941196,3.7185682196552727e-100
PF13377,0,3,-0.37350406791603,2.86026302537829e-144
PF13377,0,4,-0.23145860734230891,4.548104641011346e-54
PF13377,0,5,-0.13852553774166396,4.139353498056735e-20
PF13377,0,6,-0.4419200118933774,1.0228544794543194e-207
PF13377,0,7,-0.38709489986058726,1.03348815145608e-155
PF13377,0,8,-0.3967512284381134,3.53493895151963e-164
PF13377,0,9,-0.23365226863806426,4.304926338378295e-55
PF13377,0,10,-0.10318657455577078,8.695799470098261e-12
PF13377,0,11,-0.46998109190504805,2.6916185316752596e-238
PF13377,1,0,-0.25214630740152577,3.7436508044120484e-64
PF13377,1,1,-0.31658026310054616,5.403568288328581e-102
PF13377,1,2,0.13090728321662143,4.144474013801979e-18
PF13377,1,3,-0.29848661164398166,2.400001792155825e-90
PF13377,1,4,-0.29097677528728544,9.435957070575686e-86
PF13377,1,5,-0.21677861751849856,1.7245491788632456e-47
PF13377,1,6,-0.24993809817687668,4.964012228494199e-63
PF13377,1,7,-0.26214021726702297,2.2537327994993045e-69
PF13377,1,8,-0.2632743182452662,5.5706047921082375e-70
PF13377,1,9,-0.19372461009240857,4.2409702218280763e-38
PF13377,1,10,-0.17833400605516686,1.867589430930565e-32
PF13377,1,11,-0.33654698527384114,7.999491751192234e-116
PF13377,2,0,-0.2674116978172839,3.2065536257775997e-72
PF13377,2,1,-0.4020032509359589,6.663176503846852e-169
PF13377,2,2,-0.11687799832967487,1.0078050754445508e-14
PF13377,2,3,-0.20832672066976435,6.47982005760662e-44
PF13377,2,4,0.06147286037206272,4.909706604317134e-05
PF13377,2,5,-0.017872829014418737,0.2382539150588737
PF13377,2,6,-0.17588069145905488,1.3348225108065982e-31
PF13377,2,7,-0.13095700841197316,4.025157168299607e-18
PF13377,2,8,-0.22708784706254223,4.635207726975514e-52
PF13377,2,9,-0.12941044737141158,9.933141217842102e-18
PF13377,2,10,-0.11065496021167402,2.413498160429411e-13
PF13377,2,11,-0.1902057751340814,9.151838695872248e-37
PF13377,3,0,-0.3573429110634559,2.3166609743225666e-131
PF13377,3,1,0.06247915615173195,3.683699101334917e-05
PF13377,3,2,0.06294451581203982,3.220755322149411e-05
PF13377,3,3,-0.23312938178586246,7.568097241100654e-55
PF13377,3,4,-0.27378474944516257,9.489187483081664e-76
PF13377,3,5,0.010201490171904717,0.5008692781855375
PF13377,3,6,-0.3773912140670836,1.7355196451744018e-147
PF13377,3,7,0.048266445322633356,0.0014399139743193252
PF13377,3,8,0.17890853387145547,1.1734297144994145e-32
PF13377,3,9,0.1655051225490032,3.9894570391199064e-28
PF13377,3,10,-0.11116232349790069,1.8749919486923272e-13
PF13377,3,11,-0.32571812687215473,3.411579005066021e-108
PF13377,4,0,-0.33232079838491846,8.27357615823782e-113
PF13377,4,1,-0.04571850387078673,0.0025433694886719507
PF13377,4,2,0.005674127555136645,0.7081157041421535
PF13377,4,3,-0.24216086488362082,3.640283742457917e-59
PF13377,4,4,0.003754171962359142,0.8043625769453047
PF13377,4,5,-0.08786633574288649,6.29406245533166e-09
PF13377,4,6,-0.15475479024374908,9.342574428176536e-25
PF13377,4,7,-0.09401244970525287,5.073527299820751e-10
PF13377,4,8,-0.27296877513098666,2.7188880760215974e-75
PF13377,4,9,-0.3271522439985225,3.469351705835764e-109
PF13377,4,10,-0.13229497082216546,1.8264007610229004e-18
PF13377,4,11,-0.19430816864780262,2.533440768365611e-38
PF13377,5,0,0.03478474255185177,0.02168566896497788
PF13377,5,1,-0.1456961428281455,4.254608695603479e-22
PF13377,5,2,-0.27621394926179355,4.044667949633067e-77
PF13377,5,3,-0.27143899299373775,1.9374536964859444e-74
PF13377,5,4,-0.2296324402692741,3.177134987887577e-53
PF13377,5,5,-0.20816732094310963,7.54232959673217e-44
PF13377,5,6,-0.19733333188758423,1.7070643097207298e-39
PF13377,5,7,-0.2043147131351396,2.849344718646354e-42
PF13377,5,8,-0.1627775979187512,3.006196814191301e-27
PF13377,5,9,-0.19910845840990204,3.4343166264640975e-40
PF13377,5,10,-0.31242056501151116,3.045798411127367e-99
PF13377,5,11,-0.2599116038900305,3.4435872248935143e-68
PF13377,6,0,0.029370110892060132,0.05258796145519834
PF13377,6,1,-0.2004365387039795,1.0243401665292905e-40
PF13377,6,2,-0.10035720992304469,3.170214944739251e-11
PF13377,6,3,-0.06910850518988734,4.987544253431295e-06
PF13377,6,4,-0.19254474414891018,1.195835369631023e-37
PF13377,6,5,-0.19035090420974998,8.072388107666852e-37
PF13377,6,6,-0.020852240597870414,0.16882086010635014
PF13377,6,7,-0.2551687940309287,1.0440883051731548e-65
PF13377,6,8,-0.19162453557862003,2.6715678305700834e-37
PF13377,6,9,-0.14791913123602077,9.811116335143014e-23
PF13377,6,10,-0.19443605504751044,2.2624513516577904e-38
PF13377,6,11,0.1048268049402398,4.042179859369066e-12
PF13377,7,0,-0.3000954171460975,2.3868690539378365e-91
PF13377,7,1,-0.21437744611468454,1.8534838856142597e-46
PF13377,7,2,-0.11774070864788724,6.4009233303883705e-15
PF13377,7,3,-0.09160924680641684,1.3849846645667157e-09
PF13377,7,4,-0.12585405105177894,7.610156265795463e-17
PF13377,7,5,-0.15506264104386275,7.537487309960241e-25
PF13377,7,6,-0.14818883830764737,8.198685323411834e-23
PF13377,7,7,-0.22308222274803668,2.9483869722311995e-50
PF13377,7,8,-0.04505870140961882,0.002934363193413911
PF13377,7,9,-0.07629473509279434,4.622439595144976e-07
PF13377,7,10,-0.15309826280730995,2.943799484159662e-24
PF13377,7,11,0.2887221604971561,2.124214402298733e-84
PF13377,8,0,-0.042865680308291125,0.004660280985731121
PF13377,8,1,-0.11081275420439576,2.2315105698108614e-13
PF13377,8,2,0.026153025135020807,0.08436550260504078
PF13377,8,3,-0.008890912200767556,0.5574432361419811
PF13377,8,4,-0.17556315133080105,1.7181842568107825e-31
PF13377,8,5,-0.04196228350878375,0.005606733146044635
PF13377,8,6,0.11259311943006743,9.143418547379388e-14
PF13377,8,7,-0.11663822537676498,1.1426397067104377e-14
PF13377,8,8,0.08183884569825528,6.341720060302781e-08
PF13377,8,9,-0.10310337906972324,9.03747111508533e-12
PF13377,8,10,-0.01549603572441686,0.3065413693702658
PF13377,8,11,0.0061973836873348365,0.6826028775511344
PF13377,9,0,-0.08356645265953049,3.323767389726419e-08
PF13377,9,1,-0.21893019456894156,2.004162532935156e-48
PF13377,9,2,-0.07881121779282545,1.907331025737404e-07
PF13377,9,3,-0.04610057680400593,0.0023393449096863837
PF13377,9,4,-0.07047931543736767,3.2227046487770396e-06
PF13377,9,5,-0.1195129978759518,2.4930286573706695e-15
PF13377,9,6,-0.16425029955391107,1.0146455090342023e-27
PF13377,9,7,-0.13889757772809372,3.283192680827803e-20
PF13377,9,8,-0.16747849347631646,9.05470217004556e-29
PF13377,9,9,-0.09719428681851804,1.2911902739146566e-10
PF13377,9,10,0.11700464572998086,9.430342014132125e-15
PF13377,9,11,-0.1601648712144462,2.0138389316710928e-26
PF13377,10,0,0.009023853613502499,0.551565746261949
PF13377,10,1,0.16399384269557743,1.2268012130677784e-27
PF13377,10,2,0.05397336656751522,0.00036550004340073797
PF13377,10,3,-0.024344480327805337,0.10816131926322477
PF13377,10,4,0.043940698573090575,0.0037238393100870763
PF13377,10,5,-0.18237547386104672,6.8714683213567415e-34
PF13377,10,6,-0.08534084481741762,1.68895955647219e-08
PF13377,10,7,0.0580046590415917,0.00012791748286291164
PF13377,10,8,-0.1549917207413308,7.919968182280216e-25
PF13377,10,9,-0.1611535631195996,9.841956441678303e-27
PF13377,10,10,-0.15749278520155915,1.3629748323188257e-25
PF13377,10,11,-0.07635949872686668,4.519863469775041e-07
PF13377,11,0,-0.1015980463367711,1.8055208894933894e-11
PF13377,11,1,-0.0010126423126801715,0.9467287999892446
PF13377,11,2,0.00218398151616753,0.8854202545934675
PF13377,11,3,-0.16857023807509797,3.955027788893222e-29
PF13377,11,4,0.07655654333211324,4.221094528765388e-07
PF13377,11,5,-0.16290262942225123,2.7424671675942003e-27
PF13377,11,6,-0.1675307957345371,8.703549091793229e-29
PF13377,11,7,-0.23461445686407612,1.5188066099030996e-55
PF13377,11,8,-0.12398221198019825,2.1720947633249932e-16
PF13377,11,9,0.12898854470047688,1.2685020674229752e-17
PF13377,11,10,-0.15121266658146928,1.0704292827297914e-23
PF13377,11,11,-0.3359367149134381,2.1944268267747477e-115
