Protein family,Layer,Correlation,P value
PF12872,0,0.19021214315445426,1.9374558281851762e-137
PF12872,1,0.14289401527543188,8.567319002248911e-78
PF12872,2,0.12572977752914802,1.6541185000106232e-60
PF12872,3,0.11450493300827003,1.989773619002544e-50
PF12872,4,0.0981792312370346,1.7878419357100254e-37
PF12872,5,0.08740581928138488,5.0410385526539174e-30
PF12872,6,0.08101659524620013,5.149308548854984e-26
PF12872,7,0.07907606256015953,7.402595212388107e-25
PF12872,8,0.07423634508622012,4.315328292794302e-22
PF12872,9,0.06732420537051441,1.9277100105128087e-18
PF12872,10,0.06676953424419295,3.653398260417936e-18
PF12872,11,0.06628087400519718,6.389044037447413e-18
