Protein family,Layer,Correlation,P value
PF00484,0,0.23355019486767623,0.0
PF00484,1,0.09978034914859729,3.350308282918877e-140
PF00484,2,0.14437847299726797,7.293932418202826e-293
PF00484,3,0.16050077638763283,0.0
PF00484,4,0.14558173495064183,8.810693616539242e-298
PF00484,5,0.17522314218405036,0.0
PF00484,6,0.15471501277789704,0.0
PF00484,7,0.17109087897783157,0.0
PF00484,8,0.1726630902090806,0.0
PF00484,9,0.2027739656995308,0.0
PF00484,10,0.20142598061774528,0.0
PF00484,11,0.21670501274363813,0.0
