Protein family,Layer,Correlation,P value
PF13377,0,0.18681704378614866,1.6660018374966597e-35
PF13377,1,0.1593148960376918,3.7132809348576437e-26
PF13377,2,0.09117839400635458,1.6537850504251295e-09
PF13377,3,0.0033414298192930543,0.8255038176885586
PF13377,4,-0.04169579158008505,0.005917297995714383
PF13377,5,-0.06239679467242566,3.771948565376566e-05
PF13377,6,-0.0819340538296644,6.12195802323895e-08
PF13377,7,-0.10061230447548364,2.825315405285711e-11
PF13377,8,-0.12923649441437052,1.0987976960717527e-17
PF13377,9,-0.13804405700612857,5.581679624492241e-20
PF13377,10,-0.13519379741090434,3.2058555930366457e-19
PF13377,11,-0.15035134971606884,1.9199051613569088e-23
