Protein family,Layer,Correlation,P value
PF00484,0,0.2882880706314651,0.0
PF00484,1,0.24946012504254808,0.0
PF00484,2,0.2730251829379836,0.0
PF00484,3,0.24012024417586875,0.0
PF00484,4,0.1379029621060538,3.9913697304343864e-267
PF00484,5,0.08402966510559136,7.308971983738792e-100
PF00484,6,0.05987183542854349,1.59610741929652e-51
PF00484,7,0.051598590588293615,1.0559219934054859e-38
PF00484,8,0.05232840055058008,9.308813415679732e-40
PF00484,9,0.054321630093217894,1.0307985257268611e-42
PF00484,10,0.05028190781858758,7.749838443227415e-37
PF00484,11,0.048032919540315674,9.230748698414009e-34
