Protein family,Layer,Correlation,P value
PF00672,0,0.09224563212604209,1.629725625001607e-85
PF00672,1,0.06988097184118851,9.032229573644427e-50
PF00672,2,0.07358962103870204,5.176599304728572e-55
PF00672,3,0.05024746756344975,1.58460933492654e-26
PF00672,4,0.026124594395738457,3.038473123746548e-08
PF00672,5,0.020293981793545097,1.687692119341917e-05
PF00672,6,0.010464751674716001,0.02651896213557203
PF00672,7,-0.0008379418571857621,0.8590066792893902
PF00672,8,0.0034573217206007984,0.4635986789141472
PF00672,9,-0.001386733062980982,0.768773664423382
PF00672,10,-0.002586036163157113,0.5835371880059588
PF00672,11,-0.01566223274844561,0.0008985486452843167
