Protein family,Layer,Correlation,P value
PF04972,0,0.23547125484035686,3.318320303285193e-238
PF04972,1,0.172066031035119,1.8007758703133058e-126
PF04972,2,0.12296033139962394,4.7488817008282615e-65
PF04972,3,0.15556909542531971,1.8456962858873295e-103
PF04972,4,0.16596229244674754,1.1307302536764174e-117
PF04972,5,0.10724816529068723,7.826849802563193e-50
PF04972,6,0.04312189302410408,2.6295022319133096e-09
PF04972,7,-0.004137069824919183,0.5680805796049739
PF04972,8,-0.020169024784403865,0.005378815966878681
PF04972,9,-0.030491304110786092,2.5706900303332063e-05
PF04972,10,-0.025969882761006587,0.0003380960591718605
PF04972,11,-0.008387910682874717,0.24707791710232083
