Protein family,Layer,Head,Correlation,P-value
PF13466,0,0,-0.22140644227388687,1.0394172286387431e-33
PF13466,0,1,-0.1741260828120297,2.766046374148016e-21
PF13466,0,2,-0.3576787880148065,9.89649497930295e-89
PF13466,0,3,-0.14000721271256958,3.087891453055511e-14
PF13466,0,4,0.1767400314675104,6.866830803629265e-22
PF13466,0,5,-0.336919476683882,2.502556013195336e-78
PF13466,0,6,-0.1212896915822912,4.994235923961822e-11
PF13466,0,7,-0.31395753625896916,1.0182105967300432e-67
PF13466,0,8,-0.3314664170519979,1.0038987851731226e-75
PF13466,0,9,-0.2611091207452936,1.17209953126179e-46
PF13466,0,10,0.05453822934556471,0.003219183346660902
PF13466,0,11,-0.3330877156172471,1.7108000735908655e-76
PF13466,1,0,-0.37279538529172246,8.207402114563393e-97
PF13466,1,1,0.023594078979613447,0.20276575223454477
PF13466,1,2,0.06423592734825986,0.0005188375845289131
PF13466,1,3,-0.07416259685223003,6.108388944319859e-05
PF13466,1,4,-0.35871043721459517,2.8691252903460873e-89
PF13466,1,5,-0.266046722948887,1.9539214183399567e-48
PF13466,1,6,-0.20218536058948666,2.81888968186151e-28
PF13466,1,7,-0.30115972377200906,3.370706330330247e-62
PF13466,1,8,-0.42755153318639655,6.312204535517466e-130
PF13466,1,9,-0.399049087782786,6.529532216817194e-112
PF13466,1,10,-0.06082700346726432,0.0010151535217589418
PF13466,1,11,-0.3847364923517314,1.650694596014666e-103
PF13466,2,0,-0.2253958272079757,6.637412221746792e-35
PF13466,2,1,-0.42678657239252304,2.0267182909077234e-129
PF13466,2,2,-0.3933033824514633,1.730914030597581e-108
PF13466,2,3,-0.3192127082950486,4.577677377851367e-70
PF13466,2,4,-0.2533598644270127,6.0729844333364405e-44
PF13466,2,5,0.14169918519666286,1.5028134030867053e-14
PF13466,2,6,-0.2019593919386675,3.2419238581846035e-28
PF13466,2,7,-0.36708948337153935,1.037119542303406e-93
PF13466,2,8,-0.37339916986378124,3.8222301128351104e-97
PF13466,2,9,-0.013788281478592769,0.45670507693097684
PF13466,2,10,-0.39147514112016246,2.0577230231153603e-107
PF13466,2,11,-0.45209181514411806,6.86233254015597e-147
PF13466,3,0,-0.47677733080253676,2.0376231284822326e-165
PF13466,3,1,-0.2801816873818775,9.749360024451624e-54
PF13466,3,2,-0.15995765973111176,3.623786441239086e-18
PF13466,3,3,0.06211759020277087,0.0007903485111157244
PF13466,3,4,-0.3823797820652105,3.644286985594904e-102
PF13466,3,5,-0.2776580931207376,9.095031760296458e-53
PF13466,3,6,-0.3729814749393466,6.486213908218293e-97
PF13466,3,7,-0.3270602859416946,1.1661123561088131e-73
PF13466,3,8,-0.04045557045592074,0.028921237819473696
PF13466,3,9,-0.4751899752915301,3.522413466519072e-164
PF13466,3,10,-0.3614413004341141,1.0584401724667196e-90
PF13466,3,11,-0.259610691214531,3.9908513963130924e-46
PF13466,4,0,-0.2525463796341012,1.1561105426482323e-43
PF13466,4,1,-0.13107047911684294,1.19936864942854e-12
PF13466,4,2,-0.3226780367497709,1.2213706059952078e-71
PF13466,4,3,-0.4226027788163809,1.1338297046488035e-126
PF13466,4,4,-0.3829699152395227,1.6831368785564282e-102
PF13466,4,5,-0.278058072250706,6.393946773583394e-53
PF13466,4,6,-0.3654035200207532,8.323699358280727e-93
PF13466,4,7,0.02555622626663648,0.16768832173651502
PF13466,4,8,-0.46833179996226454,6.605720589965889e-159
PF13466,4,9,-0.44850667361714674,2.5271422584767416e-144
PF13466,4,10,-0.400821687442361,5.558674647113243e-113
PF13466,4,11,-0.40033385045831676,1.0966614445676133e-112
PF13466,5,0,-0.007503119298685076,0.6854771986442948
PF13466,5,1,-0.10292965974563706,2.5383542920655195e-08
PF13466,5,2,-0.41227911241780635,4.680514590997927e-120
PF13466,5,3,-0.3215961473862898,3.805623851957716e-71
PF13466,5,4,-0.2585553022209938,9.413588596253548e-46
PF13466,5,5,-0.14555176321307972,2.8223194400486883e-15
PF13466,5,6,-0.4182460111542408,7.4959540164724824e-124
PF13466,5,7,-0.13168025803961458,9.415594930665034e-13
PF13466,5,8,-0.15524103913531312,3.439596292745815e-17
PF13466,5,9,-0.42355036007269864,2.726560060916564e-127
PF13466,5,10,-0.20106954798204282,5.613397722192047e-28
PF13466,5,11,-0.11370516867990603,7.393733215550458e-10
PF13466,6,0,-0.3296538506651624,7.166993073879636e-75
PF13466,6,1,0.04649773272263153,0.012033540798685087
PF13466,6,2,-0.4050884318806353,1.3891524923911121e-115
PF13466,6,3,-0.0943755125249607,3.2993678993298567e-07
PF13466,6,4,-0.32050936555002457,1.1862985763275176e-70
PF13466,6,5,-0.21931863262921888,4.293447861098948e-33
PF13466,6,6,-0.4409475117574949,5.169439345754199e-139
PF13466,6,7,-0.17318041268707582,4.554699953605146e-21
PF13466,6,8,-0.40465013814062684,2.581177873712341e-115
PF13466,6,9,-0.2909900751656373,5.2393482291718195e-58
PF13466,6,10,-0.06963473404160198,0.00016773147709243043
PF13466,6,11,-0.011693739783630369,0.5279014025346591
PF13466,7,0,-0.2576345237431098,1.983831619075812e-45
PF13466,7,1,-0.34494142169273284,2.96337986261143e-82
PF13466,7,2,-0.47487389996453,6.2017782651161385e-164
PF13466,7,3,-0.4483173728154104,3.445668624520465e-144
PF13466,7,4,-0.42327685499539214,4.11589766588325e-127
PF13466,7,5,-0.1121160892606932,1.272575140311484e-09
PF13466,7,6,-0.001127510982532296,0.9514710980025028
PF13466,7,7,-0.2571435319946031,2.948526634200391e-45
PF13466,7,8,-0.2969793964032148,1.8678933126021024e-60
PF13466,7,9,-0.14332309207061608,7.46729603730073e-15
PF13466,7,10,-0.39240840123550824,5.826758829074921e-108
PF13466,7,11,-0.08689470675458788,2.611918875933448e-06
PF13466,8,0,-0.44700333854635665,2.948212692158899e-143
PF13466,8,1,-0.4152871129983702,5.842172405638567e-122
PF13466,8,2,0.20249304848630434,2.3295719980150596e-28
PF13466,8,3,-0.36247279185903597,3.017901212577085e-91
PF13466,8,4,-0.2354592945249044,5.057924858934266e-38
PF13466,8,5,-0.3414960846687446,1.487488803208187e-80
PF13466,8,6,-0.15259158145538237,1.1813611223852618e-16
PF13466,8,7,-0.40268876908055373,4.0827886211723705e-114
PF13466,8,8,0.06633304674221437,0.00033785809042834603
PF13466,8,9,-0.2730649381337495,4.988132629650666e-51
PF13466,8,10,-0.3690399001456195,9.176442856512114e-95
PF13466,8,11,-0.37494165971997523,5.385414892890487e-98
PF13466,9,0,-0.36204848345744295,5.059655391304727e-91
