Protein family,Layer,Head,Correlation,P-value
PF03147,0,0,-0.10725020716997326,5.4651932972012945e-25
PF03147,0,1,-0.1927357920651071,7.838180730055994e-78
PF03147,0,2,-0.2605718590328626,6.635244049102422e-143
PF03147,0,3,-0.2065856268190213,2.1813873372899362e-89
PF03147,0,4,-0.13979615796694003,1.9199185309072e-41
PF03147,0,5,-0.2590804880739762,3.0704844618274504e-141
PF03147,0,6,-0.22435686744408587,1.709018606454949e-105
PF03147,0,7,-0.28751580057424037,6.700679164658686e-175
PF03147,0,8,-0.24406866162006804,4.441808968265555e-125
PF03147,0,9,-0.12608964149426086,5.63309747701632e-34
PF03147,0,10,-0.0386741341170726,0.00020432965797379654
PF03147,0,11,-0.2989482125009316,1.3549894263280294e-189
PF03147,1,0,-0.14650726451046106,2.1792260355140186e-45
PF03147,1,1,-0.10894370161536669,9.766158130217868e-26
PF03147,1,2,0.12286203614353725,2.482198806824817e-32
PF03147,1,3,-0.06976710622156515,2.015383401066282e-11
PF03147,1,4,-0.18028975873850603,3.5260149681143847e-68
PF03147,1,5,-0.054184446994954706,1.9417957685139533e-07
PF03147,1,6,-0.014437318377559336,0.16578758387644799
PF03147,1,7,-0.10590329849127911,2.1087184744643807e-24
PF03147,1,8,-0.07292971470276587,2.389352666426366e-12
PF03147,1,9,-0.04927048986403261,2.2210001007795277e-06
PF03147,1,10,0.05473061591950953,1.4613253865727448e-07
PF03147,1,11,-0.2216724584967463,5.740387119643757e-103
PF03147,2,0,-0.16666171052779138,2.1651767256443933e-58
PF03147,2,1,-0.2631195957433942,8.945804679265711e-146
PF03147,2,2,-0.15094110928470889,4.2369201682846076e-48
PF03147,2,3,-0.1792866460063941,1.9745858678396142e-67
PF03147,2,4,-0.15787789934245805,1.6475545966451272e-52
PF03147,2,5,0.005684239587997479,0.5853289682658653
PF03147,2,6,-0.14920633171548003,4.986777553901846e-47
PF03147,2,7,-0.22685096081710124,7.171544412764016e-108
PF03147,2,8,-0.1548071942664404,1.5650381737147348e-50
PF03147,2,9,-0.22772517229504474,1.036404383575228e-108
PF03147,2,10,-0.23296757878214677,7.992605405781737e-114
PF03147,2,11,-0.21180785581130723,5.704364210269786e-94
PF03147,3,0,-0.2878339572187939,2.6689928960122644e-175
PF03147,3,1,0.13316949198630734,9.817787862127354e-38
PF03147,3,2,-0.024588029525017107,0.018250933648119142
PF03147,3,3,-0.055747417413185854,8.546625494905649e-08
PF03147,3,4,-0.20566990293188772,1.3473917135899208e-88
PF03147,3,5,-0.12484428306322377,2.4561483783988713e-33
PF03147,3,6,-0.25479078954830897,1.646862697982445e-136
PF03147,3,7,-0.012242088300378361,0.2399446718655147
PF03147,3,8,0.008239813886615724,0.42898585481808793
PF03147,3,9,-0.11210939263055342,3.631188735371585e-27
PF03147,3,10,-0.18235243374683607,9.88270762794415e-70
