Protein family,Layer,Correlation,P value
PF07677,0,0.3553790107543708,0.0
PF07677,1,0.2834529022036435,0.0
PF07677,2,0.263929054489119,0.0
PF07677,3,0.22285855696268758,0.0
PF07677,4,0.16285638575076095,5.410275027618656e-222
PF07677,5,0.10778721021365273,1.2033752675996517e-97
PF07677,6,0.1030411212826019,2.3383181211919214e-89
PF07677,7,0.1018922904693492,2.0804513923666945e-87
PF07677,8,0.10459493949509747,4.979049063065423e-92
PF07677,9,0.12939017350341134,3.3668575797826594e-140
PF07677,10,0.12990645918674426,2.586940649878085e-141
PF07677,11,0.15901540200707392,1.3045647011447527e-211
