Protein family,Layer,Correlation,P value
PF07677,0,0.3331514128792674,0.0
PF07677,1,0.2687902119723514,0.0
PF07677,2,0.21715200706004986,0.0
PF07677,3,0.15975262408814123,1.3897340820280956e-213
PF07677,4,0.07343489855782158,3.607666516104004e-46
PF07677,5,0.03410150825787039,3.655777886922327e-11
PF07677,6,0.012286847495830425,0.017141467852905264
PF07677,7,0.0027366846988539314,0.5954879446698504
PF07677,8,0.008916271760274408,0.08367787373461702
PF07677,9,0.014964373920752873,0.003694241526177793
PF07677,10,0.011398139301401171,0.027019401452047807
PF07677,11,0.0065865233400351254,0.20133513915269582
