Protein family,Layer,Correlation,P value
PF12872,0,0.18747359848136066,1.6947825311896081e-133
PF12872,1,0.1337114269583125,2.907099230172071e-68
PF12872,2,0.11796168574433184,1.9814741073585971e-53
PF12872,3,0.08899498880628993,4.55104605467428e-31
PF12872,4,0.054782350247195175,1.0293055588237026e-12
PF12872,5,0.04743711876886922,6.83580220545138e-10
PF12872,6,0.04274955078996548,2.7043706842482964e-08
PF12872,7,0.05066616594689476,4.387997035443501e-11
PF12872,8,0.06349275595298419,1.4351111231355799e-16
PF12872,9,0.07311841211981572,1.7751265058826026e-21
PF12872,10,0.08245507115388785,6.848300957314844e-27
PF12872,11,0.08481726934528105,2.309013629043491e-28
