Protein family,Layer,Correlation,P value
PF00168,0,0.2884849915156706,0.0
PF00168,1,0.22958972125030067,0.0
PF00168,2,0.1928968896654293,0.0
PF00168,3,0.15491854692662618,0.0
PF00168,4,0.10919072534855591,1.2289242140001183e-175
PF00168,5,0.08349219844622238,2.8745511019024574e-103
PF00168,6,0.04884644305292136,1.8676752643964013e-36
PF00168,7,0.012441491640427736,0.0013274938589851468
PF00168,8,0.027074581803481847,2.820462997846847e-12
PF00168,9,0.04458947289192106,1.180352245092694e-30
PF00168,10,0.06505675270523599,2.3544620975913644e-63
PF00168,11,0.07759561701202077,2.0377568694375918e-89
