Protein family,Layer,Correlation,P value
PF07498,0,0.05208175459921999,5.974771754929371e-08
PF07498,1,0.029495376874028836,0.002156177453957639
PF07498,2,0.023831656454248035,0.013191473530488818
PF07498,3,0.011245917504804873,0.24221141247755934
PF07498,4,-0.020942015554004226,0.029409258690839473
PF07498,5,-0.04106098095791147,1.9403205172098106e-05
PF07498,6,-0.037639820006854695,9.022592371259022e-05
PF07498,7,-0.03552317175847558,0.00021975784125075767
PF07498,8,-0.037913182098154,8.01560298758126e-05
PF07498,9,-0.035139078365592546,0.00025701110463792183
PF07498,10,-0.040819547221092496,2.171240968719829e-05
PF07498,11,-0.04663405024798937,1.2221007930984713e-06
