Protein family,Layer,Correlation,P value
PF14317,0,0.18522444385256778,6.132004008040868e-153
PF14317,1,0.09603099782936943,5.959272778869316e-42
PF14317,2,0.03902986397505135,3.6924746438502644e-08
PF14317,3,-0.00018722114006006354,0.9789410688888184
PF14317,4,-0.038058029586629974,7.970759485650313e-08
PF14317,5,-0.05521954383916929,6.626506738567105e-15
PF14317,6,-0.08326663290676857,6.252438017757431e-32
PF14317,7,-0.08282515292799894,1.309328920287572e-31
PF14317,8,-0.07706062866536437,1.419226726308061e-27
PF14317,9,-0.07560663657907106,1.3304706000754668e-26
PF14317,10,-0.07297183557840885,6.892694029132899e-25
PF14317,11,-0.0700624549664636,4.5846913862491433e-23
