Protein family,Layer,Head,Correlation,P-value
PF12172,0,0,-0.13087462587689827,2.366484942738557e-34
PF12172,0,1,-0.14244518976151227,1.9340261390324092e-40
PF12172,0,2,-0.08509731503311933,2.2398256671987714e-15
PF12172,0,3,-0.08982577750471477,5.785700842853878e-17
PF12172,0,4,0.09508583518835913,7.874095872329339e-19
PF12172,0,5,0.047934249514346404,8.203446946002555e-06
PF12172,0,6,-0.003609983184383628,0.7371114310818081
PF12172,0,7,-0.1608927620821813,3.010008493547411e-51
PF12172,0,8,-0.16084220203583213,3.23637189467873e-51
PF12172,0,9,-0.09755517297617922,9.633002089719213e-20
PF12172,0,10,-0.239000042503484,1.3019312911759684e-112
PF12172,0,11,-0.14558540869049688,3.489840020726409e-42
PF12172,1,0,0.01531203738470078,0.1544762545341115
PF12172,1,1,0.06222425269671443,6.97059133972264e-09
PF12172,1,2,0.06276816754361232,5.146734890012836e-09
PF12172,1,3,-0.1597010154029683,1.652280796029435e-50
PF12172,1,4,-0.17964922280605727,1.1979066821478113e-63
PF12172,1,5,-0.1837607224710562,1.4699926265176925e-66
PF12172,1,6,-0.06047881776475682,1.8139422819332568e-08
PF12172,1,7,-0.04053625051478662,0.00016267533819819288
PF12172,1,8,-0.13467254644347426,2.7174725850371585e-36
PF12172,1,9,-0.04158410322928979,0.0001095357409076098
PF12172,1,10,0.032480964664587206,0.0025186632767094856
PF12172,1,11,-0.23558113992887908,2.2347162913729225e-109
PF12172,2,0,0.04614732818658591,1.7598261975284168e-05
PF12172,2,1,-0.23659984264389383,2.459569048219795e-110
PF12172,2,2,0.07078517256020912,4.388292399176167e-11
PF12172,2,3,-0.010648042474883575,0.3220993954452328
PF12172,2,4,-0.13734311677315422,1.0864771360727175e-37
PF12172,2,5,0.2665277762362115,1.4065021106967262e-140
PF12172,2,6,0.07101000326096907,3.809017969668929e-11
PF12172,2,7,0.028558979114199766,0.007904011163170535
PF12172,2,8,-0.08290838876795584,1.1392358382607293e-14
PF12172,2,9,0.03205394456006913,0.0028697870272367974
PF12172,2,10,-0.1172126079192709,7.676866027508096e-28
PF12172,2,11,-0.20054118049186073,3.5954771064710016e-79
PF12172,3,0,-0.09236835364248792,7.472273593379502e-18
PF12172,3,1,0.04286157741125198,6.680616394599744e-05
PF12172,3,2,0.09145545958215097,1.568322803637427e-17
PF12172,3,3,0.1726137316979367,7.910608784515514e-59
PF12172,3,4,-0.1890315407250426,2.1518391075598762e-70
PF12172,3,5,-0.05448356777191774,3.978046805190742e-07
PF12172,3,6,-0.10569697594754214,6.456040101790304e-23
PF12172,3,7,-0.053109331923728145,7.734834636000071e-07
PF12172,3,8,0.04591847486091199,1.9368043256079408e-05
PF12172,3,9,-0.08118095842864723,3.993067032716873e-14
PF12172,3,10,-0.08364457090428458,6.623041768025226e-15
PF12172,3,11,0.1720920848288875,1.7680072326707405e-58
PF12172,4,0,-0.12236103733599793,3.289273151032473e-30
PF12172,4,1,-0.11862687285102601,1.7577174529287362e-28
PF12172,4,2,-0.011479361944972807,0.2857634781559563
PF12172,4,3,-0.09440910546795811,1.3873797745205378e-18
PF12172,4,4,-0.06752139884806402,3.2626095479199797e-10
PF12172,4,5,-0.07391769884266323,5.87001380201114e-12
PF12172,4,6,-0.06430733922877845,2.151776858123059e-09
PF12172,4,7,-0.09830766388389367,5.0243520243969944e-20
PF12172,4,8,-0.0368261233175787,0.0006136772589156622
PF12172,4,9,-0.12192985454379711,5.2406895301681934e-30
PF12172,4,10,-0.09526952857002781,6.747235290028325e-19
PF12172,4,11,-0.03454199631492753,0.0013140200323054547
PF12172,5,0,0.030996524593967678,0.0039396644973975015
PF12172,5,1,-0.05969003980555795,2.7709597391861402e-08
PF12172,5,2,-0.15906746793638496,4.063349885963216e-50
PF12172,5,3,-0.037299818908393956,0.0005212551926334015
PF12172,5,4,-0.07765231284751578,4.775404021592376e-13
PF12172,5,5,0.039840090982899694,0.0002105049337314428
PF12172,5,6,-0.08868262444234659,1.425630091887736e-16
PF12172,5,7,0.058783143934483126,4.4807675565347514e-08
PF12172,5,8,-0.01799290407634372,0.09428130600419933
PF12172,5,9,0.0013679389962009585,0.8987821064470807
PF12172,5,10,-0.11633405984208771,1.9010294506119055e-27
PF12172,5,11,-0.07113822932666607,3.512881955899327e-11
PF12172,6,0,-0.026852980485643753,0.01251019083926631
PF12172,6,1,0.04880348808034816,5.604806635772152e-06
PF12172,6,2,-0.058232745319272215,5.977879415670455e-08
PF12172,6,3,0.12253215130982736,2.7328839984097484e-30
PF12172,6,4,0.0032270573251525774,0.7641209128510101
PF12172,6,5,-0.07264326559214035,1.3443318269646277e-11
PF12172,6,6,-0.06366109509156903,3.1108899561057607e-09
PF12172,6,7,-0.012248105115764485,0.25472323461255275
PF12172,6,8,-0.02476160524694364,0.021287312009606228
PF12172,6,9,0.006865902802996807,0.5231845695445169
PF12172,6,10,-0.05435267537672642,4.2410547679797873e-07
PF12172,6,11,0.10427601731891281,2.4110087678126e-22
PF12172,7,0,-0.04301202609658757,6.297094495737545e-05
PF12172,7,1,-0.035245790658181536,0.0010439612307240466
