"FileName","NJRFScore","MLRFScore","NJCI","MLCI"
"PF00066_sc_5_3",0,0,0.0884166260388851,0.0842503577633093
"PF00066_sc_5_4",0,0,0.0878281558705507,0.0808725384651862
"PF00066_sc_5_5",0,0,0.0954801030257187,0.0902279723434692
"PF00066_sc_5_6",0,0,0.0889593174530793,0.0838395280482564
"PF00066_sc_5_7",0,0,0.0845637443672422,0.0819982258408125
"PF00066_sc_5_8",0,0,0.118609838324199,0.110558063246622
"PF00066_sc_5_9",0,0,0.0866152571315791,0.0799051726536143
"PF00066_sc_6_0",0,0,0.0898855801441502,0.0829684598433636
"PF00066_sc_6_1",0,0,0.0928833742683159,0.0885963370665649
"PF00066_sc_6_10",0,0,0.09193067933128,0.0830477791680232
"PF00066_sc_6_11",0.0297029702970297,0.0297029702970297,0.173220229132372,0.171012383147106
"PF00066_sc_6_2",0,0,0.085798989074829,0.0836932803790395
"PF00066_sc_6_3",0,0,0.113894010972527,0.106185871631336
"PF00066_sc_6_4",0,0,0.0933578003263391,0.0866402247580037
"PF00066_sc_6_5",0,0,0.0905523628327745,0.0861890859514296
"PF00066_sc_6_6",0,0,0.0866406630985869,0.0793956436343925
"PF00066_sc_6_7",0,0,0.0953098086911551,0.0894279700020515
"PF00066_sc_6_8",0,0,0.0657809124573171,0.0654223799047004
"PF00066_sc_6_9",0,0,0.0880263973127935,0.0820387463220691
"PF00066_sc_7_0",0,0,0.090043297576884,0.0857516126712538
"PF00066_sc_7_1",0,0,0.0895859154233074,0.0870092659306017
"PF00066_sc_7_10",0,0,0.0808324763816159,0.0788585275558309
"PF00066_sc_7_11",0.0099009900990099,0.0099009900990099,0.165667206671884,0.176606563123342
"PF00066_sc_7_2",0,0,0.0871206250064517,0.0807086020682234
"PF00066_sc_7_3",0,0,0.070960228840256,0.0693788917287262
"PF00066_sc_7_4",0,0,0.0898456526367162,0.083648545998529
"PF00066_sc_7_5",0,0,0.0890947643684746,0.0835425638872791
"PF00066_sc_7_6",0,0,0.12641985715336,0.112208157916738
"PF00066_sc_7_7",0,0,0.095714817238279,0.0854085823555543
"PF00066_sc_7_8",0,0,0.0880692387188828,0.0815515315742119
"PF00066_sc_7_9",0,0,0.0880195111488987,0.0840216048113166
"PF00066_sc_8_0",0,0,0.085631963694647,0.0800406149586516
"PF00066_sc_8_1",0,0,0.0883197317709726,0.0863434500935658
"PF00066_sc_8_10",0,0,0.0808277368460872,0.077078921823745
"PF00066_sc_8_11",0,0,0.0878100699109283,0.0845995461243552
"PF00066_sc_8_2",0.0099009900990099,0.0099009900990099,0.283418517287556,0.248706658989672
"PF00066_sc_8_3",0,0,0.0882195413279774,0.0840410277239026
"PF00066_sc_8_4",0,0,0.120475394031998,0.110251865008601
"PF00066_sc_8_5",0,0,0.0906008383742028,0.0844940323400367
"PF00066_sc_8_6",0,0,0.104458031917826,0.100678897988415
"PF00066_sc_8_7",0,0,0.0599403878506251,0.0582789876383013
"PF00066_sc_8_8",0,0,0.140692066675977,0.12482651230544
"PF00066_sc_8_9",0,0,0.0882473071310479,0.0854344565485735
"PF00066_sc_9_0",0,0,0.0802889816593203,0.0756788056923945
"PF00066_sc_9_1",0,0,0.0964379218360717,0.0884565980132126
"PF00066_sc_9_10",0,0,0.0881517822779331,0.084836665039933
"PF00066_sc_9_11",0,0,0.0837671469359929,0.0800402035916191
"PF00066_sc_9_2",0,0,0.0776524645739017,0.0730345532684001
"PF00066_sc_9_3",0,0,0.0883196925055708,0.0847027139824545
"PF00066_sc_9_4",0,0,0.0861149704419328,0.0839193675212464
"PF00066_sc_9_5",0,0,0.0700987969245013,0.0653543877058628
"PF00066_sc_9_6",0,0,0.0896534514210541,0.0843184267642141
"PF00066_sc_9_7",0,0,0.0966982355519942,0.0887076362866953
"PF00066_sc_9_8",0,0,0.0849687967692416,0.080049067682134
"PF00066_sc_9_9",0,0,0.0950863926762022,0.0896342041858922
"PF00066_scovar_0_0",0,0,0.115347975152752,0.108681206067107
"PF00066_scovar_0_1",0,0,0.100726770714473,0.0925029582200159
"PF00066_scovar_0_10",0,0,0.126046537079926,0.11529974344695
"PF00066_scovar_0_11",0,0,0.101287291052114,0.101911014886281
"PF00066_scovar_0_2",0,0,0.104988338843143,0.0959964641413454
"PF00066_scovar_0_3",0,0,0.10169319020981,0.100661909952221
"PF00066_scovar_0_4",0,0,0.112000342319409,0.113737810673614
"PF00066_scovar_0_5",0,0,0.105973002299485,0.101599870146031
"PF00066_scovar_0_6",0,0,0.101051455666129,0.102971838780049
"PF00066_scovar_0_7",0,0,0.0961569925229598,0.085454027422334
"PF00066_scovar_0_8",0,0,0.104366949719918,0.0981965545408204
"PF00066_scovar_0_9",0,0,0.108286241997633,0.102661624949487
"PF00066_scovar_1_0",0,0,0.104417334172206,0.0962507294876082
"PF00066_scovar_1_1",0,0,0.109689592785055,0.0967797735801426
"PF00066_scovar_1_10",0,0.0099009900990099,0.127919039838492,0.134755366658654
"PF00066_scovar_1_11",0,0,0.0607987758345424,0.0643976295332359
"PF00066_scovar_1_2",0,0,0.110940501702884,0.0988595682174621
"PF00066_scovar_1_3",0,0,0.106971418093177,0.101068897343036
"PF00066_scovar_1_4",0,0,0.0981203003273839,0.0881467536650063
"PF00066_scovar_1_5",0,0,0.0987541353600185,0.100354812317235
"PF00066_scovar_1_6",0,0,0.107790095375636,0.101954034985794
"PF00066_scovar_1_7",0,0,0.116141337690398,0.107319371281994
"PF00066_scovar_1_8",0,0,0.103198117573441,0.0893089165641645
"PF00066_scovar_1_9",0,0,0.122446918974207,0.116552553274214
"PF00066_scovar_10_0",0,0,0.117973815260065,0.111506553887611
"PF00066_scovar_10_1",0,0,0.120753734899666,0.111993750000307
"PF00066_scovar_10_10",0,0,0.120259653277942,0.110636975470764
"PF00066_scovar_10_11",0,0,0.111500221434851,0.103400994459258
"PF00066_scovar_10_2",0,0,0.114024954657389,0.10462361764882
"PF00066_scovar_10_3",0,0,0.116938048301095,0.10609216842442
"PF00066_scovar_10_4",0,0,0.118744360582835,0.106193789383192
"PF00066_scovar_10_5",0,0,0.10997644874885,0.100101177320184
"PF00066_scovar_10_6",0,0,0.121122627312043,0.119488037943746
"PF00066_scovar_10_7",0,0,0.11656897734542,0.101479827527806
"PF00066_scovar_10_8",0,0,0.102811834642342,0.0939742535643544
"PF00066_scovar_10_9",0,0,0.117520896371101,0.111545795001542
"PF00066_scovar_11_0",0,0,0.118725731513938,0.115101080089627
"PF00066_scovar_11_1",0,0,0.105784443362571,0.0987133004202394
"PF00066_scovar_11_10",0.0099009900990099,0.0099009900990099,0.119491784404106,0.113402912081283
"PF00066_scovar_11_11",0,0,0.107196703163291,0.101461545181584
"PF00066_scovar_11_2",0,0,0.102026428390088,0.0984996075724511
"PF00066_scovar_11_3",0.0099009900990099,0.0099009900990099,0.135374087940157,0.115650211171997
"PF00066_scovar_11_4",0,0,0.113920726519703,0.106813900864819
"PF00066_scovar_11_5",0,0,0.107000057746593,0.105768882279912
"PF00066_scovar_11_6",0,0,0.108422469455843,0.107280528107952
"PF00066_scovar_11_7",0,0.0099009900990099,0.133904723412035,0.121583745865022
"PF00066_scovar_11_8",0,0,0.118472421279126,0.107094170206945
"PF00066_scovar_11_9",0,0,0.126866179288076,0.121279714185518
"PF00066_scovar_2_0",0,0,0.153128745217948,0.158323097481374
"PF00066_scovar_2_1",0,0,0.0830806209468752,0.0809754318825602
"PF00066_scovar_2_10",0,0,0.0975129199325028,0.0929484655876868
"PF00066_scovar_2_11",0,0,0.115049459342413,0.113342502507282
"PF00066_scovar_2_2",0,0,0.11116210037955,0.0963353064882416
"PF00066_scovar_2_3",0,0,0.114485538275037,0.106565533798978
"PF00066_scovar_2_4",0,0,0.112935990184427,0.0988621184540709
"PF00066_scovar_2_5",0.0099009900990099,0.0099009900990099,0.165057745814778,0.158271227653121
"PF00066_scovar_2_6",0,0,0.105856454478936,0.0958190032361221
"PF00066_scovar_2_7",0,0,0.098605090490851,0.0949446665395882
"PF00066_scovar_2_8",0,0,0.100872649281153,0.098402365009243
"PF00066_scovar_2_9",0,0,0.111387708527562,0.107748395599723
"PF00066_scovar_3_0",0,0,0.109337250909043,0.102197406041562
"PF00066_scovar_3_1",0,0,0.251678815728554,0.22459679587669
"PF00066_scovar_3_10",0,0,0.115084728583215,0.106617040857117
"PF00066_scovar_3_11",0,0,0.139387258211826,0.123105426526696
"PF00066_scovar_3_2",0,0,0.122974380452437,0.109710232615683
"PF00066_scovar_3_3",0,0,0.225365375368494,0.225829201216024
"PF00066_scovar_3_4",0,0,0.125118484201924,0.111777836703692
"PF00066_scovar_3_5",0,0,0.101610912217103,0.0948930445326663
"PF00066_scovar_3_6",0,0,0.0488675644224746,0.0480592527417828
"PF00066_scovar_3_7",0,0,0.138104226497501,0.125731952885045
"PF00066_scovar_3_8",0.0198019801980198,0.0198019801980198,0.295371050311268,0.277759715506118
"PF00066_scovar_3_9",0,0,0.183142797039477,0.155912444897727
"PF00066_scovar_4_0",0,0,0.105325040301426,0.0993048372410582
"PF00066_scovar_4_1",0,0,0.116455122018651,0.110209525687167
"PF00066_scovar_4_10",0,0,0.100365010610576,0.0957508391102292
"PF00066_scovar_4_11",0,0,0.114016469275066,0.107398562757569
"PF00066_scovar_4_2",0,0,0.101819942993553,0.098888468567793
"PF00066_scovar_4_3",0,0,0.117033320841993,0.109541089582094
"PF00066_scovar_4_4",0,0,0.105766942919999,0.101402862043861
"PF00066_scovar_4_5",0,0,0.108077320532664,0.0989204395363072
"PF00066_scovar_4_6",0,0,0.105760084975146,0.099550545717585
"PF00066_scovar_4_7",0,0,0.111560029895245,0.101740335875082
"PF00066_scovar_4_8",0,0,0.118866989152421,0.106347908262242
"PF00066_scovar_4_9",0,0,0.107234938241971,0.0957981870461493
"PF00066_scovar_5_0",0,0,0.110432066906078,0.109238344506271
"PF00066_scovar_5_1",0,0,0.112737100206013,0.10690958008102
"PF00066_scovar_5_10",0,0,0.105247742087646,0.0986141502459488
"PF00066_scovar_5_11",0,0,0.116679300702945,0.10689015907604
"PF00066_scovar_5_2",0,0,0.101090706794586,0.0941047496293923
"PF00066_scovar_5_3",0,0,0.115995521811013,0.105720535542522
"PF00066_scovar_5_4",0,0,0.105585856362804,0.100410360490007
"PF00066_scovar_5_5",0,0,0.121508485941258,0.111809151851816
"PF00066_scovar_5_6",0,0,0.108810315280029,0.102942055552826
"PF00066_scovar_5_7",0,0,0.106592330096484,0.0946206763075749
"PF00066_scovar_5_8",0,0,0.119335294753873,0.107082778175331
"PF00066_scovar_5_9",0,0,0.106410970279765,0.0999309481192806
"PF00066_scovar_6_0",0,0,0.108147447214171,0.109035700359318
"PF00066_scovar_6_1",0.0099009900990099,0,0.114921143024547,0.103502479971155
"PF00066_scovar_6_10",0,0,0.105838593447699,0.100166235378678
"PF00066_scovar_6_11",0,0,0.112703701813049,0.105990684383642
"PF00066_scovar_6_2",0,0,0.10907121120696,0.109095955354289
"PF00066_scovar_6_3",0,0,0.135421813048567,0.122226685049291
"PF00066_scovar_6_4",0,0,0.113616759125177,0.103869018544417
"PF00066_scovar_6_5",0,0,0.110405790568389,0.103630170202809
"PF00066_scovar_6_6",0,0,0.10724092670262,0.106450363917888
"PF00066_scovar_6_7",0,0,0.109431714544488,0.105758684634754
"PF00066_scovar_6_8",0,0,0.105634210234724,0.103409489496067
"PF00066_scovar_6_9",0,0,0.107241914077514,0.102127534127125
"PF00066_scovar_7_0",0,0,0.119443174060242,0.109394866781023
"PF00066_scovar_7_1",0,0,0.106179273665964,0.0984529836762126
"PF00066_scovar_7_10",0,0,0.111964164014283,0.105653120559435
"PF00066_scovar_7_11",0,0,0.118539069032601,0.119779666838187
"PF00066_scovar_7_2",0,0,0.116556918543195,0.106528344265801
"PF00066_scovar_7_3",0,0,0.106343800223758,0.0954384858924925
"PF00066_scovar_7_4",0,0,0.121879795555294,0.110420525641386
"PF00066_scovar_7_5",0,0,0.109463038801493,0.104398025039588
"PF00066_scovar_7_6",0,0,0.121292535701602,0.108986526202257
"PF00066_scovar_7_7",0,0,0.109513335487704,0.10049417341954
"PF00066_scovar_7_8",0,0,0.106642259311377,0.0988962251137423
"PF00066_scovar_7_9",0,0,0.107741433969216,0.100183975933155
"PF00066_scovar_8_0",0,0,0.107196326221067,0.102784349835398
"PF00066_scovar_8_1",0,0,0.105190064470198,0.101306197518853
"PF00066_scovar_8_10",0,0,0.116118337478642,0.111417744914586
"PF00066_scovar_8_11",0,0.0099009900990099,0.121423588322278,0.120975418437518
"PF00066_scovar_8_2",0,0,0.111877241234488,0.113111346377588
"PF00066_scovar_8_3",0,0,0.107883472369946,0.104246824446903
"PF00066_scovar_8_4",0,0,0.122472747105786,0.112784644616544
"PF00066_scovar_8_5",0,0,0.117382454621681,0.113262802891448
"PF00066_scovar_8_6",0.0099009900990099,0,0.137498003398291,0.133091521013972
"PF00066_scovar_8_7",0,0,0.101976555343791,0.0936832577513594
"PF00066_scovar_8_8",0,0,0.102795864438199,0.0970889164553245
"PF00066_scovar_8_9",0,0,0.118718359924693,0.105533936581922
"PF00066_scovar_9_0",0,0,0.117160634543605,0.109506686194172
"PF00066_scovar_9_1",0,0,0.118620661864973,0.115892112405109
"PF00066_scovar_9_10",0,0,0.113423436713723,0.11126278596859
"PF00066_scovar_9_11",0,0,0.125582017959093,0.11031469819815
"PF00066_scovar_9_2",0,0,0.0950803486806939,0.0909568231364092
"PF00066_scovar_9_3",0,0,0.125615449594885,0.117556164651007
"PF00066_scovar_9_4",0.0099009900990099,0,0.115085976022486,0.105825235862099
"PF00066_scovar_9_5",0,0,0.110393705513398,0.102241514812142
"PF00066_scovar_9_6",0,0,0.121052463661632,0.118159903964764
"PF00066_scovar_9_7",0,0.0099009900990099,0.121397998908384,0.11267584902052
"PF00066_scovar_9_8",0,0,0.120208903010152,0.10705559280828
"PF00066_scovar_9_9",0,0,0.120228917126135,0.111407906700516
"PF00066_sr_0_0",0,0,0.108452044128407,0.100891889198352
"PF00066_sr_0_1",0,0,0.100942748343878,0.0944583552544577
"PF00066_sr_0_10",0,0,0.11463865666787,0.109720025135713
"PF00066_sr_0_11",0,0,0.0937672208973017,0.0903043231033779
"PF00066_sr_0_2",0.0099009900990099,0.0099009900990099,0.112931788535002,0.106071248097768
"PF00066_sr_0_3",0,0,0.0989003047771252,0.0913037590025717
"PF00066_sr_0_4",0,0.0099009900990099,0.116794084659994,0.11232947850594
"PF00066_sr_0_5",0,0,0.105815432257128,0.101042304818014
"PF00066_sr_0_6",0,0,0.0991694839925941,0.0900495593885186
"PF00066_sr_0_7",0,0,0.0927643499605521,0.0856508498158062
"PF00066_sr_0_8",0,0,0.101047023288204,0.0920529417911922
"PF00066_sr_0_9",0,0,0.110520686425753,0.102083491509945
"PF00066_sr_1_0",0,0,0.111209526896777,0.100485678368108
"PF00066_sr_1_1",0,0,0.102016323985668,0.0962960569915529
"PF00066_sr_1_10",0,0,0.108213200956979,0.0990995127050796
"PF00066_sr_1_11",0,0,0.0903938664376578,0.0863989442675125
"PF00066_sr_1_2",0,0,0.116268457321489,0.110485104525456
"PF00066_sr_1_3",0,0,0.116745001757427,0.112264932564715
"PF00066_sr_1_4",0,0,0.117128556001983,0.107307817976142
"PF00066_sr_1_5",0,0,0.120804384076537,0.116710252236041
"PF00066_sr_1_6",0,0,0.116760850818229,0.108405802176819
"PF00066_sr_1_7",0,0,0.109912840939946,0.101788173701261
"PF00066_sr_1_8",0,0,0.108715166677633,0.102663004940937
"PF00066_sr_1_9",0.0099009900990099,0,0.133718082321543,0.123435203495129
"PF00066_sr_10_0",0,0.0099009900990099,0.129746808787033,0.115831503996446
"PF00066_sr_10_1",0,0,0.114802161698652,0.10302920762723
"PF00066_sr_10_10",0,0,0.109360453971117,0.0997947737767391
"PF00066_sr_10_11",0,0,0.111302290124856,0.105971527282575
"PF00066_sr_10_2",0,0.0099009900990099,0.111893540094197,0.110794026482406
"PF00066_sr_10_3",0,0,0.105070455080353,0.0965470147210457
"PF00066_sr_10_4",0,0,0.108250135098595,0.101657436395691
"PF00066_sr_10_5",0,0,0.100829717016011,0.092706433181881
"PF00066_sr_10_6",0,0,0.100453687687705,0.0945922374444274
"PF00066_sr_10_7",0,0,0.11330512462474,0.105138738966724
"PF00066_sr_10_8",0,0,0.111305779267778,0.103865010474269
"PF00066_sr_10_9",0,0,0.106006021694804,0.0983134741058435
"PF00066_sr_11_0",0,0,0.112567287404784,0.0993211846525634
"PF00066_sr_11_1",0,0.0099009900990099,0.124122810150542,0.125405272074955
"PF00066_sr_11_10",0,0,0.116481663742586,0.105473676444026
"PF00066_sr_11_11",0,0,0.100735319063526,0.0959761848999637
"PF00066_sr_11_2",0,0.0099009900990099,0.110150114525461,0.112477141743403
"PF00066_sr_11_3",0,0,0.105621416702973,0.0981084689877398
"PF00066_sr_11_4",0,0,0.113435750156746,0.106302821968384
"PF00066_sr_11_5",0,0,0.112889345937497,0.103219709485381
"PF00066_sr_11_6",0,0,0.104913194708584,0.0979990725309262
"PF00066_sr_11_7",0,0,0.118266479353035,0.101030910959716
"PF00066_sr_11_8",0,0,0.107828571844946,0.100231327645805
"PF00066_sr_11_9",0,0,0.146677301413557,0.144380225610428
"PF00066_sr_2_0",0,0,0.0969457027396295,0.0948358555470979
"PF00066_sr_2_1",0,0,0.0908883971146251,0.0902933396518637
"PF00066_sr_2_10",0,0,0.0946708376809737,0.0951434307285114
"PF00066_sr_2_11",0.0099009900990099,0,0.122360534156683,0.106780721816344
"PF00066_sr_2_2",0,0,0.111194730602381,0.106911096601402
"PF00066_sr_2_3",0,0,0.111271190775436,0.10090954066635
"PF00066_sr_2_4",0.0099009900990099,0.0099009900990099,0.120956189762804,0.111120529229586
"PF00066_sr_2_5",0,0,0.11965039240397,0.111381129675425
"PF00066_sr_2_6",0,0,0.0960970989917535,0.0898133608732364
"PF00066_sr_2_7",0,0,0.122136001815365,0.113009524250007
"PF00066_sr_2_8",0,0,0.100177363384872,0.0932667372216831
"PF00066_sr_2_9",0,0,0.109435501115991,0.104119480992878
"PF00066_sr_3_0",0,0,0.0979321826231635,0.0984982897308727
"PF00066_sr_3_1",0.0297029702970297,0.0198019801980198,0.183592200819057,0.150706261946913
"PF00066_sr_3_10",0,0,0.095432140594684,0.0845139634178493
"PF00066_sr_3_11",0,0,0.104471972705405,0.10355201491219
"PF00066_sr_3_2",0,0,0.108784560300171,0.104228217604076
"PF00066_sr_3_3",0,0,0.12132782411584,0.115379437734279
"PF00066_sr_3_4",0,0,0.0955658390206513,0.0925372012134181
"PF00066_sr_3_5",0,0,0.0970591813489846,0.0893839820434328
"PF00066_sr_3_6",0,0,0.0732869707312477,0.0696273034834453
"PF00066_sr_3_7",0,0,0.109360338157074,0.102762112208143
"PF00066_sr_3_8",0.0198019801980198,0.0198019801980198,0.321380968461676,0.320419665267226
"PF00066_sr_3_9",0,0,0.109767565370179,0.106706121497474
"PF00066_sr_4_0",0,0,0.107321022345036,0.0999301038138356
"PF00066_sr_4_1",0,0,0.123789842690717,0.117893986948825
"PF00066_sr_4_10",0,0.0099009900990099,0.0969856458648419,0.0962708342449689
"PF00066_sr_4_11",0,0,0.107077446858264,0.104974703188211
"PF00066_sr_4_2",0,0,0.101841427290762,0.0939397522084257
"PF00066_sr_4_3",0,0,0.103097118691678,0.0987135910379932
"PF00066_sr_4_4",0,0,0.112307073935596,0.106417261566886
"PF00066_sr_4_5",0,0,0.110382989603587,0.106209616936736
"PF00066_sr_4_6",0,0,0.0986121120630522,0.0926212769151575
"PF00066_sr_4_7",0,0,0.107273173514001,0.102176387485052
"PF00066_sr_4_8",0,0,0.113313536729776,0.111842075080444
"PF00066_sr_4_9",0,0,0.105681515437873,0.0977155989780814
"PF00066_sr_5_0",0,0,0.106574830097007,0.104899221884113
"PF00066_sr_5_1",0,0,0.109501482899141,0.0943829107155663
"PF00066_sr_5_10",0,0,0.109620233144739,0.102386243370936
"PF00066_sr_5_11",0,0,0.107821204007423,0.0985700122006588
"PF00066_sr_5_2",0,0,0.110886092383091,0.0992948925782326
"PF00066_sr_5_3",0,0,0.11346704089798,0.106885846280896
"PF00066_sr_5_4",0,0,0.104101864236464,0.101010176723116
"PF00066_sr_5_5",0,0,0.121885369816281,0.114113292200637
"PF00066_sr_5_6",0,0,0.113207806805325,0.104867996443627
"PF00066_sr_5_7",0,0,0.103186423097448,0.0953856414544691
"PF00066_sr_5_8",0,0,0.114220438868005,0.105951781438093
"PF00066_sr_5_9",0.0099009900990099,0,0.112479322425411,0.0978792793729994
"PF00066_sr_6_0",0,0,0.105474812215001,0.101766384566748
"PF00066_sr_6_1",0,0,0.0995017074460455,0.0954166589440029
"PF00066_sr_6_10",0,0,0.113142973560721,0.104393171232476
"PF00066_sr_6_11",0.0099009900990099,0.0099009900990099,0.112210063310534,0.112402069456039
"PF00066_sr_6_2",0,0,0.107597810551531,0.096973377876552
"PF00066_sr_6_3",0.0099009900990099,0,0.11979184961467,0.109407153028909
"PF00066_sr_6_4",0,0,0.105112384345865,0.0979616352569505
"PF00066_sr_6_5",0,0,0.110001819039323,0.105357247012961
"PF00066_sr_6_6",0.0099009900990099,0,0.121310869189204,0.106025322491372
"PF00066_sr_6_7",0,0,0.104461089369611,0.099821537606151
"PF00066_sr_6_8",0,0,0.0999723034615837,0.0944053333604345
"PF00066_sr_6_9",0,0,0.108741463662481,0.0954243060990006
