Protein family,Layer,Head,Correlation,P-value
PF00672,0,0,-0.1824043040878882,0.0
PF00672,0,1,-0.09587002167269935,3.0359687062894134e-92
PF00672,0,2,-0.06800298648394448,3.2109341660079935e-47
PF00672,0,3,-0.06017252605723437,2.4809848240407853e-37
PF00672,0,4,0.3890723766729808,0.0
PF00672,0,5,0.07783693443428194,2.3826735769922673e-61
PF00672,0,6,0.062351988242701335,5.800986111556797e-40
PF00672,0,7,-0.12118373673844178,1.2957861316610955e-146
PF00672,0,8,-0.13173325615661483,4.1101953347977795e-173
PF00672,0,9,-0.13758959171288684,8.283603506147042e-189
PF00672,0,10,-0.2686289551658491,0.0
PF00672,0,11,-0.1251152917976805,3.1849458796053975e-156
PF00672,1,0,-0.2133884184062856,0.0
PF00672,1,1,0.23517017450548086,0.0
PF00672,1,2,-0.10454268053685534,2.0426369750230302e-109
PF00672,1,3,-0.16787548399332597,2.342408184118049e-281
PF00672,1,4,-0.2524638461841711,0.0
PF00672,1,5,-0.19020668353390646,0.0
PF00672,1,6,-0.24882497018953337,0.0
PF00672,1,7,-0.14558209549332238,2.261570312774038e-211
PF00672,1,8,-0.22702461317304656,0.0
PF00672,1,9,-0.3097403680660685,0.0
PF00672,1,10,-0.07044511900517227,1.4994855064862672e-50
PF00672,1,11,-0.17125816139715588,6.826295577953256e-293
PF00672,2,0,-0.02340042074442577,6.997589883862511e-07
PF00672,2,1,-0.17574475569965342,1.4383593447441887e-308
PF00672,2,2,-0.17787679096627393,0.0
PF00672,2,3,-0.04662810508648701,4.588228830609226e-23
PF00672,2,4,-0.19156390941908358,0.0
PF00672,2,5,0.3453078565311623,0.0
PF00672,2,6,-0.004729088095383839,0.31608073498948364
PF00672,2,7,-0.18764577158364926,0.0
PF00672,2,8,-0.1636830638935451,2.1350896429797023e-267
PF00672,2,9,-0.03202094791445074,1.1213883691089052e-11
PF00672,2,10,-0.17268620339516172,7.783726332338597e-298
PF00672,2,11,-0.34897384079823096,0.0
