Protein family,Layer,Head,Correlation,P-value
PF10576,0,0,0.04460109589680903,1.643151305539185e-68
PF10576,0,1,-0.09443477431537856,2.7007287648230983e-301
PF10576,0,2,-0.11610888798182063,0.0
PF10576,0,3,-0.06507368133534908,7.9072972224522e-144
PF10576,0,4,-0.03265319898962928,1.570002397709285e-37
PF10576,0,5,-0.08403311142015542,8.370632831779306e-239
PF10576,0,6,-0.16552620445990782,0.0
PF10576,0,7,-0.09783397080535025,0.0
PF10576,0,8,-0.10764435247320961,0.0
PF10576,0,9,-0.06238903251655903,2.403755681983874e-132
PF10576,0,10,0.15611546343737973,0.0
PF10576,0,11,-0.0975072286665922,0.0
PF10576,1,0,0.04291629729321058,1.4511406228848081e-63
PF10576,1,1,-0.07812827408363779,1.3075202727694908e-206
PF10576,1,2,-0.1312764248315257,0.0
PF10576,1,3,0.036693179302249586,6.114726487473698e-47
PF10576,1,4,-0.015582271616229978,1.0052675204324667e-09
PF10576,1,5,-0.0794360602289469,1.5510757033156624e-213
PF10576,1,6,0.026690599586335136,1.2574655436328662e-25
PF10576,1,7,-0.05283719262665197,1.998502622229745e-95
PF10576,1,8,-0.07382544016651837,1.2143582875772663e-184
PF10576,1,9,0.04707173057364847,4.1603114250434303e-76
PF10576,1,10,0.1504359996777359,0.0
PF10576,1,11,-0.09075448803185616,2.4373427202777006e-278
PF10576,2,0,-0.13858399223739043,0.0
PF10576,2,1,-0.06904426598531146,1.0545726814953363e-161
PF10576,2,2,-0.10061166156079593,0.0
PF10576,2,3,-0.14294070424613342,0.0
PF10576,2,4,-0.09640420892082888,0.0
PF10576,2,5,-0.17797491912634256,0.0
PF10576,2,6,-0.11457052693107464,0.0
PF10576,2,7,-0.09028872224878005,1.68285763930923e-275
PF10576,2,8,-0.12187432372167606,0.0
PF10576,2,9,-0.11519664684632543,0.0
PF10576,2,10,-0.0953361683630333,4.6531966461627436e-307
PF10576,2,11,-0.06257221681409567,4.10033583991032e-133
PF10576,3,0,-0.06936758724945362,3.3161267697885583e-163
PF10576,3,1,0.022723893778266686,5.156734077031568e-19
PF10576,3,2,-0.15946194629341276,0.0
PF10576,3,3,-0.005628174186514242,0.02736693362247164
PF10576,3,4,-0.10730397082354706,0.0
PF10576,3,5,-0.1336636765141772,0.0
PF10576,3,6,-0.06967190249676705,1.2590637279787272e-164
PF10576,3,7,-0.12066435165964623,0.0
PF10576,3,8,-0.015876540221549783,4.848059243581669e-10
PF10576,3,9,-0.1153159450774053,0.0
PF10576,3,10,-0.13126822239047178,0.0
PF10576,3,11,-0.0985686843763519,0.0
PF10576,4,0,-0.12629932252383408,0.0
PF10576,4,1,0.027746984343079255,1.4542741127031572e-27
PF10576,4,2,-0.17481938166374966,0.0
PF10576,4,3,-0.1648058331278228,0.0
PF10576,4,4,-0.10529859688104277,0.0
PF10576,4,5,-0.10353101589292603,0.0
PF10576,4,6,-0.1388093011161538,0.0
PF10576,4,7,-0.07976361759024848,2.739995534513159e-215
PF10576,4,8,-0.09734834994955283,0.0
PF10576,4,9,-0.12445873688950151,0.0
PF10576,4,10,-0.11033820507470649,0.0
PF10576,4,11,-0.06653771122385121,2.6984882065828647e-150
PF10576,5,0,-0.04300316443686022,8.153379473896347e-64
PF10576,5,1,-0.07462481766616791,1.2534949177343474e-188
PF10576,5,2,-0.13592572992413687,0.0
PF10576,5,3,-0.12292969890125703,0.0
PF10576,5,4,-0.06257010207430933,4.18503600637259e-133
PF10576,5,5,-0.04465452924978863,1.1368605585907696e-68
PF10576,5,6,-0.1160903683220629,0.0
PF10576,5,7,-0.16272257994597059,0.0
PF10576,5,8,-0.12248734824687477,0.0
PF10576,5,9,-0.12671561741263598,0.0
PF10576,5,10,-0.1302437529492755,0.0
PF10576,5,11,-0.04513086676893596,4.180127394514407e-70
PF10576,6,0,-0.10919508712883236,0.0
PF10576,6,1,-0.09679940228888553,0.0
PF10576,6,2,-0.07125530283343837,4.04987116270042e-172
PF10576,6,3,-0.0015084718904144366,0.5543083712548686
PF10576,6,4,-0.05610892436395202,2.2170807128416704e-107
PF10576,6,5,-0.09589035630291473,0.0
PF10576,6,6,-0.03044160905001292,7.703373028996735e-33
PF10576,6,7,-0.10828821547328693,0.0
PF10576,6,8,-0.06262661584310979,2.4226733784205294e-133
PF10576,6,9,-0.1139193751961579,0.0
PF10576,6,10,-0.07347714249347499,6.421639020467634e-183
PF10576,6,11,0.009048639638805506,0.00038948120458361666
PF10576,7,0,-0.08288796757364209,2.2467667167220885e-232
PF10576,7,1,-0.08136106576503314,6.091107852885593e-224
PF10576,7,2,-0.07708531636640599,3.60196216454826e-201
PF10576,7,3,-0.09707760885020959,0.0
PF10576,7,4,-0.05937040611824048,5.152572246268361e-120
PF10576,7,5,-0.07589482535541571,4.7418502665407555e-195
PF10576,7,6,-0.06379240319974762,2.7478282438415734e-138
PF10576,7,7,-0.07244249857870394,7.557378807238125e-178
PF10576,7,8,-0.10101680906287265,0.0
PF10576,7,9,-0.09335555180426727,1.8158599364300567e-294
PF10576,7,10,-0.06226852945426233,7.672069226364342e-132
PF10576,7,11,-0.012193351338033304,1.753540426795086e-06
PF10576,8,0,-0.040138547092694384,7.97785729852311e-56
PF10576,8,1,-0.0924142507205252,1.4094069092928607e-288
PF10576,8,2,-0.050003337924017496,1.1877514628479421e-85
PF10576,8,3,-0.09482851683323605,8.329991141532372e-304
PF10576,8,4,-0.010685276601922688,2.80539784558592e-05
PF10576,8,5,-0.11450225293476257,0.0
PF10576,8,6,-0.0558607479353458,1.8959717651792346e-106
PF10576,8,7,-0.08006938624017258,6.235720856685888e-217
PF10576,8,8,-0.004604308728498008,0.07109285087206489
PF10576,8,9,-0.08026821106872908,5.28703616792684e-218
PF10576,8,10,-0.06922308291366581,1.5595652799302865e-162
PF10576,8,11,-0.08458679250273723,6.058774414895887e-242
PF10576,9,0,-0.05535951931204817,1.404813846005285e-104
PF10576,9,1,-0.08310082994934757,1.456500777853225e-233
PF10576,9,2,-0.13306812333041204,0.0
PF10576,9,3,-0.032572417525532076,2.3602790983829863e-37
PF10576,9,4,-0.06050533650187783,1.405470322669982e-124
PF10576,9,5,-0.05469025937870463,4.1486437803730455e-102
PF10576,9,6,-0.050727051447043175,4.2643946714368976e-88
PF10576,9,7,-0.020041173959055428,3.9386600677094406e-15
PF10576,9,8,-0.04354374835528373,2.1973701960933444e-65
PF10576,9,9,0.012667379298383992,6.842848480104844e-07
PF10576,9,10,-0.03892777619657387,1.3012800807361805e-52
PF10576,9,11,-0.042600308223577986,1.170062681107564e-62
PF10576,10,0,-0.08451196250903059,1.6144575234283745e-241
PF10576,10,1,-0.0688830873076016,5.880575470310888e-161
PF10576,10,2,-0.04872081543536817,2.0946012635677045e-81
PF10576,10,3,-0.051823537938232786,7.223184788920928e-92
PF10576,10,4,-0.058557547317119804,8.46633446622786e-117
PF10576,10,5,-0.09481238845724212,1.0560910712768178e-303
PF10576,10,6,-0.08052721598165162,2.104430456935806e-219
PF10576,10,7,-0.05005772788330164,7.801980414033375e-86
PF10576,10,8,-0.04047054763478776,1.0090205907838843e-56
PF10576,10,9,-0.07933493947591538,5.373975395132763e-213
PF10576,10,10,-0.0356942846278941,1.6372527628746873e-44
PF10576,10,11,-0.05940627095815393,3.707816071339704e-120
