Protein family,Layer,Head,Correlation,P-value
PF20171,0,0,-0.3062902920741083,0.0
PF20171,0,1,-0.2950120338466786,0.0
PF20171,0,2,-0.22782522527581187,7.142655570757557e-198
PF20171,0,3,-0.22837055353732266,7.760216125244296e-199
PF20171,0,4,0.26580545827229046,3.162371485894354e-271
PF20171,0,5,0.13951151670847184,3.308309959619299e-74
PF20171,0,6,-0.15414842506247314,2.2708976899245504e-90
PF20171,0,7,-0.2756683523285024,2.174900065062672e-292
PF20171,0,8,-0.27817411179273244,6.580379424758492e-298
PF20171,0,9,-0.051665980003612395,1.810162377314663e-11
PF20171,0,10,-0.10333931609722967,2.374577484360723e-41
PF20171,0,11,-0.2589080572991651,5.932422139399822e-257
PF20171,1,0,-0.3974936460930578,0.0
PF20171,1,1,-0.24524093306557265,6.259717876681333e-230
PF20171,1,2,0.015149185409386366,0.04891160131840697
PF20171,1,3,-0.1617459588018426,2.0110657867512846e-99
PF20171,1,4,-0.2774071599419201,3.263758268704957e-296
PF20171,1,5,-0.19626517089658727,2.2734236247021577e-146
PF20171,1,6,-0.15448164583067314,9.304551065692877e-91
PF20171,1,7,-0.181427575502139,5.196406692356175e-125
PF20171,1,8,-0.29034589146215484,0.0
PF20171,1,9,-0.24151704696594367,7.467554766710985e-223
PF20171,1,10,-0.10195520503023109,2.723518473871445e-40
PF20171,1,11,-0.39614856068930326,0.0
PF20171,2,0,-0.36124396451355656,0.0
PF20171,2,1,-0.5413223115144795,0.0
PF20171,2,2,-0.05346165439953151,3.5387888204063876e-12
PF20171,2,3,-0.5160251539195656,0.0
PF20171,2,4,0.21137605806323267,5.5060143804826655e-170
PF20171,2,5,0.025121130248377976,0.001090702587519206
PF20171,2,6,0.011716992724695613,0.12772151547539423
PF20171,2,7,-0.017277025642758195,0.02470305837457971
PF20171,2,8,-0.2208340051168478,9.705127598420955e-186
PF20171,2,9,-0.19559438941843957,2.2970160607654413e-145
PF20171,2,10,-0.20600204761265742,2.2759484752487124e-161
PF20171,2,11,-0.43683328245948005,0.0
PF20171,3,0,-0.3116338466461176,0.0
PF20171,3,1,-0.006142879548300664,0.4245671638379418
PF20171,3,2,-0.1893552616210147,3.3667752125613703e-136
PF20171,3,3,0.049575857853777536,1.1307453897508768e-10
PF20171,3,4,-0.2877030858475982,0.0
PF20171,3,5,-0.29654906313350754,0.0
PF20171,3,6,-0.42790582173152214,0.0
PF20171,3,7,-0.4889744968160465,0.0
PF20171,3,8,0.17056491772994975,1.664902315146104e-110
PF20171,3,9,-0.07367594045714736,8.791546397001999e-22
PF20171,3,10,-0.44315349906430057,0.0
PF20171,3,11,-0.33128012029173615,0.0
PF20171,4,0,-0.37688376962592135,0.0
PF20171,4,1,-0.10184476207312963,3.304100248756173e-40
PF20171,4,2,-0.16513606984295545,1.3079366400682132e-103
PF20171,4,3,-0.25235343142865213,8.723821150849844e-244
PF20171,4,4,-0.12417945035343649,4.657186766727973e-59
PF20171,4,5,-0.08583859721336391,5.176859724434697e-29
PF20171,4,6,-0.19821277665938025,2.625250742654462e-149
PF20171,4,7,-0.3132530929511644,0.0
PF20171,4,8,-0.07922136127408803,6.076765024059399e-25
PF20171,4,9,-0.22105372721395192,4.092790226404461e-186
PF20171,4,10,-0.28108735385381156,2.1293624291988552e-304
PF20171,4,11,-0.27803374490401095,1.3457423268126724e-297
PF20171,5,0,-0.015392569827029655,0.04539189407417357
PF20171,5,1,-0.0988812157333244,5.45382539135329e-38
PF20171,5,2,-0.32936094328634224,0.0
PF20171,5,3,-0.1545220472450599,8.349361742741533e-91
PF20171,5,4,-0.03363089290155837,1.22590268878926e-05
PF20171,5,5,-0.0493308647273346,1.3949375591508756e-10
PF20171,5,6,-0.20577051584499295,5.284030999254852e-161
PF20171,5,7,-0.2246718333049973,2.388854120460774e-192
PF20171,5,8,-0.01656741232953249,0.031259618110883416
PF20171,5,9,-0.23805655957044902,2.1900578420139033e-216
PF20171,5,10,-0.07503899949082113,1.542856554742553e-22
PF20171,5,11,0.04551193955738601,3.2354768335771705e-09
PF20171,6,0,-0.14700579733066635,2.8367143045384127e-82
PF20171,6,1,-0.17978899540889146,9.219105530629611e-123
PF20171,6,2,-0.1583939866799879,2.257456592432525e-95
PF20171,6,3,0.08640808452525006,2.23158612739584e-29
PF20171,6,4,-0.23209670822170123,1.7165440352567475e-205
PF20171,6,5,-0.31079181570463016,0.0
PF20171,6,6,-0.07308971397588962,1.8402430552093654e-21
PF20171,6,7,-0.23520145367855647,3.961120896758742e-211
PF20171,6,8,-0.2952499492664044,0.0
PF20171,6,9,-0.23430764286607877,1.6948514150979388e-209
PF20171,6,10,-0.22069164782609818,1.6971952815857202e-185
PF20171,6,11,0.2314369435871543,2.6409621402102214e-204
PF20171,7,0,-0.2709604561562233,3.550589686217726e-282
PF20171,7,1,-0.3078805424513094,0.0
PF20171,7,2,-0.23012115469689673,5.998489188129384e-202
PF20171,7,3,-0.2833196363032864,2.003086979934073e-309
PF20171,7,4,-0.27946660936140316,8.88432365206737e-301
PF20171,7,5,-0.2856923220288134,0.0
PF20171,7,6,-0.20386212072790477,5.261249950986807e-158
PF20171,7,7,-0.2730513786945764,1.0955592154891308e-286
PF20171,7,8,-0.25148614366198657,4.510921706055715e-242
PF20171,7,9,-0.22077910461492398,1.2040136030082334e-185
PF20171,7,10,-0.22577984323467354,2.797691623083811e-194
PF20171,7,11,0.26542505034439207,1.98810367298659e-270
PF20171,8,0,-0.08890705825191031,5.204654834665988e-31
PF20171,8,1,-0.21302852365250924,1.1034446166019196e-172
PF20171,8,2,0.06408314821124743,7.507076560642945e-17
PF20171,8,3,-0.1911021885108461,9.837932745690854e-139
PF20171,8,4,-0.232657563029294,1.6694007431398784e-206
PF20171,8,5,-0.2533569827800408,8.903696391522318e-246
PF20171,8,6,0.0757047489278015,6.519497253120201e-23
PF20171,8,7,-0.24832791969732554,6.882809078720368e-236
PF20171,8,8,0.18600722510679446,2.063909575265235e-131
PF20171,8,9,-0.15379012413664678,5.91413201670803e-90
PF20171,8,10,-0.22687192383663304,3.4111366478732244e-196
PF20171,8,11,-0.13986233754,1.418178777102083e-74
PF20171,9,0,-0.19718549845173897,9.385925514200781e-148
PF20171,9,1,-0.23072969887767866,4.8992674857271646e-203
PF20171,9,2,-0.10235391257498092,1.3533115283825276e-40
PF20171,9,3,-0.13319559025371414,9.538641163047637e-68
PF20171,9,4,-0.26161647633512874,1.6588022915722097e-262
PF20171,9,5,-0.24613612690779693,1.1945911978389596e-231
PF20171,9,6,-0.23414452517537412,3.3581072540790344e-209
PF20171,9,7,-0.21004421691261196,7.920314519497146e-168
PF20171,9,8,-0.17924797044913535,5.04071998297404e-122
PF20171,9,9,0.05627667164302681,2.457114639822979e-13
PF20171,9,10,0.040047186430265544,1.910534098848967e-07
PF20171,9,11,-0.2337232041078662,1.959126019378009e-208
PF20171,10,0,-0.058099151462399544,4.070676512402131e-14
PF20171,10,1,-0.16870158111020875,4.116382274243584e-108
PF20171,10,2,-0.1345163280037373,4.509811267739896e-69
PF20171,10,3,-0.15053875851480966,3.1474802772691843e-86
PF20171,10,4,-0.16852293427202264,6.958240353269405e-108
PF20171,10,5,-0.31859034009999687,0.0
PF20171,10,6,-0.21003862903383078,8.086578867093125e-168
PF20171,10,7,-0.1621754842894889,5.997919836053935e-100
PF20171,10,8,-0.2089656957083707,4.3183612412473895e-166
PF20171,10,9,-0.2334398445685635,6.402509949223511e-208
PF20171,10,10,-0.18626979482389427,8.760570903674809e-132
PF20171,10,11,-0.25561211697104347,2.7695936746741336e-250
PF20171,11,0,-0.21630942666612482,4.14674028977569e-178
PF20171,11,1,-0.09766594486963279,4.2365281390773174e-37
PF20171,11,2,-0.18122468320755067,9.893610932930616e-125
PF20171,11,3,-0.24698794859082,2.7203747630691242e-233
PF20171,11,4,-0.18284653453702043,5.631184349286078e-127
PF20171,11,5,-0.2273866998746352,4.2383564138352717e-197
PF20171,11,6,-0.27566331109363873,2.230922866933756e-292
PF20171,11,7,-0.1331882912886219,9.700037843056515e-68
PF20171,11,8,-0.3483312250931186,0.0
PF20171,11,9,0.12968683868332548,2.7232547031782166e-64
PF20171,11,10,0.10012066733707806,6.565166778237069e-39
PF20171,11,11,-0.20304536432872156,9.884964195933014e-157
