Protein family,Layer,Correlation,P value
PF10576,0,0.1996790799387831,0.0
PF10576,1,0.13006021531198114,0.0
PF10576,2,0.14247809413550352,0.0
PF10576,3,0.13326777061594114,0.0
PF10576,4,0.09255405950404502,1.896934488278774e-289
PF10576,5,0.06902480931794752,1.297969476805497e-161
PF10576,6,0.056620966800842144,2.5684499067065044e-109
PF10576,7,0.0411498980565638,1.3914275302526944e-58
PF10576,8,0.035305317017814995,1.3850904979714885e-43
PF10576,9,0.026475851641361424,3.049152721587569e-25
PF10576,10,0.020172431515926653,2.6085732336226235e-15
PF10576,11,0.011324828969100314,9.01935936818766e-06
