Protein family,Layer,Head,Correlation,P-value
PF06427,0,0,-0.16689316396399545,1.3458436915408054e-149
PF06427,0,1,-0.15373482838504324,5.6793520821841985e-127
PF06427,0,2,-0.16148769392581666,4.565397438926378e-140
PF06427,0,3,-0.1986878056064999,2.0226538586812365e-212
PF06427,0,4,-0.11479811128162029,2.797441823399126e-71
PF06427,0,5,-0.11224847782572046,3.278361963708669e-68
PF06427,0,6,-0.19685873705363674,1.7283227803577792e-208
PF06427,0,7,-0.23380666417789955,1.223120794498377e-295
PF06427,0,8,-0.21790144012428395,4.1077987258516295e-256
PF06427,0,9,-0.09219381328051265,1.6459163932745429e-46
PF06427,0,10,-0.11739885184881234,1.7533411449386896e-74
PF06427,0,11,-0.229827928027423,1.8376924115513704e-285
PF06427,1,0,-0.0583464086917419,1.4175123324890771e-19
PF06427,1,1,-0.09942917582784691,7.660627153088213e-54
PF06427,1,2,0.12935964555099147,3.6913481018366036e-90
PF06427,1,3,-0.14177390472903462,4.361967607474423e-108
PF06427,1,4,-0.08693403025544998,1.5715045289617316e-41
PF06427,1,5,-0.01884826618111442,0.0034825103059015366
PF06427,1,6,-0.055270974083595485,1.007284691601332e-17
PF06427,1,7,-0.05082218059841178,3.2186841477206583e-15
PF06427,1,8,-0.049907993845621314,9.929186953614155e-15
PF06427,1,9,-0.12692793191554558,7.5980227787612e-87
PF06427,1,10,-0.01633482564435486,0.011343496859522923
PF06427,1,11,-0.29478799777437004,0.0
PF06427,2,0,-0.14527619985463402,1.881275641741846e-113
PF06427,2,1,-0.33056778558364963,0.0
PF06427,2,2,-0.09805403328402484,2.0933928799801213e-52
PF06427,2,3,0.009073379036734166,0.15962629769389464
PF06427,2,4,-0.11254987662965661,1.4339602665166485e-68
PF06427,2,5,0.0002593037587788913,0.967941656350868
PF06427,2,6,-0.06537780304382923,3.527832217590169e-24
PF06427,2,7,-0.07072931300693033,4.972955920103372e-28
PF06427,2,8,-0.15086932727215185,2.6533106475700595e-122
