Protein family,Layer,Head,Correlation,P-value
PF12172,0,0,0.11537572873868135,5.0715466268851585e-27
PF12172,0,1,-0.3172682262346688,1.6728901560920006e-201
PF12172,0,2,-0.271225692953172,1.0648242235112822e-145
PF12172,0,3,0.031517737099448336,0.003373791994141583
PF12172,0,4,0.5078099528451797,0.0
PF12172,0,5,-0.061972107533842,8.016194282616268e-09
PF12172,0,6,0.1584148183757649,1.0227596217272165e-49
PF12172,0,7,-0.2934775556279735,2.2443014828135916e-171
PF12172,0,8,-0.28613517223709695,1.2182959234694755e-162
PF12172,0,9,-0.33539703386005565,2.1484881584037896e-226
PF12172,0,10,-0.3942437821448957,0.0
PF12172,0,11,-0.23306614181309177,4.96086860879582e-107
PF12172,1,0,-0.21162065057383686,3.779774449581256e-88
PF12172,1,1,0.39667258226772745,0.0
PF12172,1,2,-0.103827895299074,3.639584945668134e-22
PF12172,1,3,-0.27354861598592606,2.864313929017619e-148
PF12172,1,4,-0.44792613196419384,0.0
PF12172,1,5,-0.3493243893280869,1.070461475940684e-246
PF12172,1,6,-0.3304374955490768,2.0513676935420684e-219
PF12172,1,7,-0.3044790777237456,5.888041642096041e-185
PF12172,1,8,-0.4193342543810507,0.0
PF12172,1,9,-0.4099226841017239,0.0
PF12172,1,10,0.015708745874434146,0.14407243901016925
PF12172,1,11,-0.3515088620927602,5.621451244783187e-250
PF12172,2,0,-0.3321432407303743,8.434332827094975e-222
PF12172,2,1,-0.37498408573511544,6.671507868285733e-287
PF12172,2,2,-0.43328104599861855,0.0
PF12172,2,3,-0.33186483250093735,2.0726788765096806e-221
PF12172,2,4,-0.5369275332355115,0.0
PF12172,2,5,0.5013277354234024,0.0
PF12172,2,6,-0.24573925931088647,3.852572328935154e-119
PF12172,2,7,-0.4153720447936443,0.0
PF12172,2,8,-0.4526395952057368,0.0
PF12172,2,9,0.08206273428115712,2.111893878986544e-14
PF12172,2,10,-0.43713775350108214,0.0
PF12172,2,11,-0.6556321744523874,0.0
PF12172,3,0,-0.38460247207463466,6.055484965842839e-303
PF12172,3,1,-0.3726688539811351,4.0284733269449983e-283
PF12172,3,2,-0.29169076289895396,3.167914109295543e-169
PF12172,3,3,0.21142710031710127,5.480347110558899e-88
PF12172,3,4,-0.37086832715363954,3.343057213676506e-280
PF12172,3,5,-0.35455873098935536,1.3396548143972757e-254
PF12172,3,6,-0.1419246947522648,3.729830499465915e-40
PF12172,3,7,-0.5144625282382266,0.0
PF12172,3,8,-0.028769416430599902,0.007456828808297069
PF12172,3,9,-0.501954167340302,0.0
PF12172,3,10,-0.4463809652132894,0.0
PF12172,3,11,-0.1712163628624395,6.781559458357987e-58
PF12172,4,0,-0.4953368675814507,0.0
PF12172,4,1,-0.23104810384273491,3.614446275539361e-105
PF12172,4,2,-0.42314527815236264,0.0
PF12172,4,3,-0.47511306895090555,0.0
PF12172,4,4,-0.4993953149431662,0.0
PF12172,4,5,-0.44535689295952646,0.0
PF12172,4,6,-0.43487304289025,0.0
PF12172,4,7,-0.24624352928373597,1.2275070118546493e-119
PF12172,4,8,-0.42820001564671845,0.0
PF12172,4,9,-0.48601266958215045,0.0
PF12172,4,10,-0.4962907997538785,0.0
PF12172,4,11,-0.4222086624431229,0.0
PF12172,5,0,0.28955604793398965,1.1186672194826331e-166
PF12172,5,1,-0.27955951975299614,4.873986532132913e-155
PF12172,5,2,-0.5707504298372579,0.0
PF12172,5,3,-0.33887065151888135,2.322278596238682e-231
PF12172,5,4,-0.5561554807286069,0.0
PF12172,5,5,0.08968787445108976,6.454543153484801e-17
PF12172,5,6,-0.4589349408816262,0.0
PF12172,5,7,-0.3017486838694994,1.5715490444737352e-181
PF12172,5,8,-0.2552101028505104,1.159797172935171e-128
PF12172,5,9,-0.5273026098142886,0.0
PF12172,5,10,-0.4179710832274538,0.0
PF12172,5,11,-0.053439129863836046,6.603568107084976e-07
PF12172,6,0,-0.5222300283407294,0.0
PF12172,6,1,-0.17508168103878055,1.700803319320966e-60
PF12172,6,2,-0.5310338752592204,0.0
PF12172,6,3,-0.05424944643691602,4.4602305782931073e-07
PF12172,6,4,-0.4264958914620253,0.0
PF12172,6,5,-0.5054674497969035,0.0
PF12172,6,6,-0.5298287903688912,0.0
PF12172,6,7,-0.4207537278791778,0.0
PF12172,6,8,-0.5150576149260025,0.0
PF12172,6,9,-0.46671980645693345,0.0
PF12172,6,10,-0.3669482286102546,6.533281408796997e-274
PF12172,6,11,0.25519234822623477,1.209519863863033e-128
PF12172,7,0,-0.3437053988581674,2.2199621116135394e-238
PF12172,7,1,-0.42559581683415454,0.0
PF12172,7,2,-0.4980171823778993,0.0
