Protein family,Layer,Correlation,P value
PF01951,0,0.1814818768409752,1.937682844405146e-270
PF01951,1,0.0915380172960407,2.0038275791759695e-69
PF01951,2,0.09104156530362287,1.0860419625480322e-68
PF01951,3,0.1062019940771348,6.26665150272295e-93
PF01951,4,0.060941084764264956,1.1171837333302923e-31
PF01951,5,0.02725517858414291,1.6606999444726165e-07
PF01951,6,0.014486921007494833,0.005410158541736484
PF01951,7,0.011144504489604147,0.03237588584147741
PF01951,8,0.0010928077045016418,0.8338143856772509
PF01951,9,0.0016452299568423664,0.7520984098111594
PF01951,10,-0.006021253420113182,0.24765991505615126
PF01951,11,0.01281871708933162,0.013846877479175101
