Protein family,Layer,Head,Correlation,P-value
PF07677,0,0,-0.32537154821429604,0.0
PF07677,0,1,-0.37265739698781225,0.0
PF07677,0,2,-0.41813916236798804,0.0
PF07677,0,3,-0.24187478155478595,0.0
PF07677,0,4,0.4414197050454239,0.0
PF07677,0,5,-0.3964992769183243,0.0
PF07677,0,6,-0.10903844729449423,6.791152861397834e-100
PF07677,0,7,-0.34036436680053783,0.0
PF07677,0,8,-0.3438988567255629,0.0
PF07677,0,9,-0.4309721003331789,0.0
PF07677,0,10,-0.09360752051008311,5.234272328387769e-74
PF07677,0,11,-0.3356595397158926,0.0
PF07677,1,0,-0.5927818143181682,0.0
PF07677,1,1,-0.2123614551420082,0.0
PF07677,1,2,-0.5748793359888276,0.0
PF07677,1,3,-0.45861999373732437,0.0
PF07677,1,4,-0.5108534995175753,0.0
PF07677,1,5,-0.4784860833391924,0.0
PF07677,1,6,-0.48794578203073125,0.0
PF07677,1,7,-0.5403631908106702,0.0
PF07677,1,8,-0.5131845082470329,0.0
PF07677,1,9,-0.6414362893622444,0.0
PF07677,1,10,-0.3925693953846857,0.0
PF07677,1,11,-0.3435107748585374,0.0
PF07677,2,0,-0.4505889906976526,0.0
PF07677,2,1,-0.4203488846333955,0.0
PF07677,2,2,-0.5587327955540087,0.0
PF07677,2,3,-0.4710783830598871,0.0
PF07677,2,4,-0.44888115363071884,0.0
PF07677,2,5,-0.22493006471205232,0.0
PF07677,2,6,-0.4706591658561844,0.0
PF07677,2,7,-0.4670964571040638,0.0
PF07677,2,8,-0.49040255648587033,0.0
PF07677,2,9,-0.35136165518231144,0.0
PF07677,2,10,-0.46110020138708413,0.0
PF07677,2,11,-0.5331791641371233,0.0
PF07677,3,0,-0.4468689885261109,0.0
PF07677,3,1,-0.46488815480641327,0.0
PF07677,3,2,-0.45541460702511816,0.0
PF07677,3,3,-0.17550003478448942,5.109132495261341e-258
PF07677,3,4,-0.4246565988913537,0.0
PF07677,3,5,-0.4389849184269924,0.0
PF07677,3,6,-0.37016773092402316,0.0
PF07677,3,7,-0.5018354799297561,0.0
PF07677,3,8,0.045015083662719245,2.3924502417195584e-18
PF07677,3,9,-0.5219146191003543,0.0
PF07677,3,10,-0.4544197103830731,0.0
PF07677,3,11,-0.44057483933228225,0.0
PF07677,4,0,-0.4971236692538786,0.0
PF07677,4,1,-0.23791497229359068,0.0
PF07677,4,2,-0.5329917186947203,0.0
PF07677,4,3,-0.48249877308661704,0.0
PF07677,4,4,-0.5223196338814443,0.0
PF07677,4,5,-0.47741489935800263,0.0
PF07677,4,6,-0.469422649491868,0.0
PF07677,4,7,-0.35607777775180505,0.0
PF07677,4,8,-0.5515694767436974,0.0
PF07677,4,9,-0.4885752120088653,0.0
PF07677,4,10,-0.4978897892554053,0.0
PF07677,4,11,-0.5145152710501772,0.0
PF07677,5,0,-0.19193176150322044,4.00742141049798e-309
PF07677,5,1,-0.38415231163899116,0.0
PF07677,5,2,-0.5210476337345386,0.0
PF07677,5,3,-0.4312133133678436,0.0
PF07677,5,4,-0.5675134345099636,0.0
PF07677,5,5,-0.3124295341532859,0.0
PF07677,5,6,-0.5089026565345908,0.0
PF07677,5,7,-0.4289231865757248,0.0
PF07677,5,8,-0.4349137710174592,0.0
PF07677,5,9,-0.5091239003283328,0.0
PF07677,5,10,-0.45907866337373804,0.0
PF07677,5,11,-0.20297066466111152,0.0
PF07677,6,0,-0.49895756013841824,0.0
PF07677,6,1,-0.4316963015063397,0.0
PF07677,6,2,-0.5294417197976847,0.0
PF07677,6,3,-0.39794625049814186,0.0
PF07677,6,4,-0.4953287722208671,0.0
