Protein family,Layer,Head,Correlation,P-value
PF04972,0,0,-0.01892232712481342,0.009018725158815587
PF04972,0,1,-0.2329079180102208,6.000450866364799e-233
PF04972,0,2,-0.262130091323655,9.800818410538441e-297
PF04972,0,3,-0.1411288145644733,2.651900874445601e-85
PF04972,0,4,0.3133926191939047,0.0
PF04972,0,5,-0.2686762928643872,0.0
PF04972,0,6,-0.04307673965263604,2.7316782595283428e-09
PF04972,0,7,-0.21063342402438537,6.200346815345429e-190
PF04972,0,8,-0.20432550807789243,1.3057009222563316e-178
PF04972,0,9,-0.32973583006612756,0.0
PF04972,0,10,0.172450052468255,4.905798138545348e-127
PF04972,0,11,-0.17529507721954043,2.9190116905105867e-131
PF04972,1,0,-0.19616580327744684,1.6243347888100076e-164
PF04972,1,1,0.20761427747566913,1.8148672322170835e-184
PF04972,1,2,-0.2684454459370454,0.0
PF04972,1,3,-0.20981575819807546,1.9114397879958767e-188
PF04972,1,4,-0.288819566734682,0.0
PF04972,1,5,-0.23546038099587732,3.494261981529304e-238
PF04972,1,6,-0.28116282266895026,0.0
PF04972,1,7,-0.2569105182199696,1.0262134510896543e-284
PF04972,1,8,-0.29057033857773384,0.0
PF04972,1,9,-0.3043488223243571,0.0
PF04972,1,10,-0.02594547566663131,0.0003424869297369017
PF04972,1,11,-0.18383572775352933,2.1835298657072858e-144
PF04972,2,0,-0.22337015554142228,6.017616342842053e-214
PF04972,2,1,-0.1871008462875416,1.3966999364192302e-149
PF04972,2,2,-0.31843996099841393,0.0
PF04972,2,3,-0.20715846470167543,1.1930878824066502e-183
PF04972,2,4,-0.2628624162863841,1.9172336471369806e-298
PF04972,2,5,0.13691237593805566,2.3975106426752825e-80
PF04972,2,6,-0.20910749085008104,3.681237074938647e-187
PF04972,2,7,-0.2919929867508313,0.0
PF04972,2,8,-0.30240419840456184,0.0
PF04972,2,9,-0.032500703415733335,7.2576937019110965e-06
PF04972,2,10,-0.2766036642172321,0.0
PF04972,2,11,-0.3185127469507859,0.0
PF04972,3,0,-0.3250145227916612,0.0
PF04972,3,1,-0.3093196610839401,0.0
PF04972,3,2,-0.31108594206527135,0.0
PF04972,3,3,-0.014069734198231371,0.05218651620585498
PF04972,3,4,-0.30820641235605334,0.0
PF04972,3,5,-0.2898246470172527,0.0
PF04972,3,6,-0.2270188439783572,4.114739315803168e-221
PF04972,3,7,-0.3176545575785547,0.0
PF04972,3,8,0.023807810024143065,0.0010171925404620554
PF04972,3,9,-0.35093401029306287,0.0
PF04972,3,10,-0.30021451648980574,0.0
PF04972,3,11,-0.21755922752811732,8.447474530230942e-203
PF04972,4,0,-0.2904822493999967,0.0
PF04972,4,1,0.020789297822975672,0.004117134500462073
PF04972,4,2,-0.339531484398921,0.0
PF04972,4,3,-0.3417961398885679,0.0
PF04972,4,4,-0.36433767284276647,0.0
PF04972,4,5,-0.31787206700660214,0.0
PF04972,4,6,-0.2995460688135315,0.0
PF04972,4,7,-0.168983679001701,5.498558688347655e-122
PF04972,4,8,-0.31998078102524674,0.0
PF04972,4,9,-0.3153932297129581,0.0
PF04972,4,10,-0.341659746827995,0.0
PF04972,4,11,-0.2959676197043523,0.0
PF04972,5,0,0.14260653942185478,4.464225219532218e-87
PF04972,5,1,-0.09929155796606645,6.240826746410799e-43
PF04972,5,2,-0.3032013246482579,0.0
PF04972,5,3,-0.24796292102047993,9.494980599797027e-265
PF04972,5,4,-0.3457381048501308,0.0
PF04972,5,5,0.00033573209243448757,0.9630488313232617
PF04972,5,6,-0.27008916162027435,0.0
PF04972,5,7,-0.22243751903349693,3.8933772486974836e-212
PF04972,5,8,-0.15846733508584296,2.5097514187715883e-107
PF04972,5,9,-0.3166046589270508,0.0
PF04972,5,10,-0.21746238771886672,1.2875488520113727e-202
PF04972,5,11,0.008835835338922004,0.2227345076289825
PF04972,6,0,-0.28770709645785664,0.0
PF04972,6,1,-0.24663604522348895,7.416826002940211e-262
PF04972,6,2,-0.3201568602202102,0.0
PF04972,6,3,-0.09765419171977537,1.408773744613959e-41
PF04972,6,4,-0.2648253868403558,4.741083682638651e-303
PF04972,6,5,-0.28346767236795545,0.0
PF04972,6,6,-0.34767471695935065,0.0
PF04972,6,7,-0.2935091697152578,0.0
