Protein family,Layer,Head,Correlation,P-value
PF10114,0,0,-0.05950625439724761,3.5137627729430308e-31
PF10114,0,1,-0.4107075071802437,0.0
PF10114,0,2,-0.46435526851994535,0.0
PF10114,0,3,-0.4006098821813702,0.0
PF10114,0,4,0.5023848532104495,0.0
PF10114,0,5,-0.16676477997402653,3.2825743675887605e-235
PF10114,0,6,-0.25606771244113613,0.0
PF10114,0,7,-0.39867959308473444,0.0
PF10114,0,8,-0.4529896236301839,0.0
PF10114,0,9,-0.5344668474203891,0.0
PF10114,0,10,-0.1958437769749748,0.0
PF10114,0,11,-0.4360741053191717,0.0
PF10114,1,0,-0.6346070065072774,0.0
PF10114,1,1,-0.2675041145527511,0.0
PF10114,1,2,-0.6255811287735956,0.0
PF10114,1,3,-0.5470977164363615,0.0
PF10114,1,4,-0.6022981778281391,0.0
PF10114,1,5,-0.5719028085553726,0.0
PF10114,1,6,-0.6107500668757264,0.0
PF10114,1,7,-0.4851488195318817,0.0
PF10114,1,8,-0.5914478157865664,0.0
PF10114,1,9,-0.6352615328637646,0.0
PF10114,1,10,-0.41937997892581685,0.0
PF10114,1,11,-0.4215658752246124,0.0
PF10114,2,0,-0.41624093074453605,0.0
PF10114,2,1,-0.3394167889804098,0.0
PF10114,2,2,-0.4380846304036399,0.0
PF10114,2,3,-0.4563939926598536,0.0
PF10114,2,4,-0.2221784060585402,0.0
PF10114,2,5,0.02372117311981611,3.7256585755242477e-06
PF10114,2,6,-0.35227913531745875,0.0
PF10114,2,7,-0.4663771626010751,0.0
PF10114,2,8,-0.47325762809642413,0.0
PF10114,2,9,-0.14545170248338707,7.877418481118964e-179
PF10114,2,10,-0.4599338765658874,0.0
PF10114,2,11,-0.450257778887467,0.0
PF10114,3,0,-0.4340494718276986,0.0
PF10114,3,1,-0.49097764063094723,0.0
PF10114,3,2,-0.35152476835805113,0.0
PF10114,3,3,-0.029790296386397352,6.239592428173105e-09
PF10114,3,4,-0.4343646283188431,0.0
PF10114,3,5,-0.44215160605951614,0.0
PF10114,3,6,-0.21462473334128312,0.0
PF10114,3,7,-0.5476580509467017,0.0
PF10114,3,8,0.14637717574350503,4.1227486989302037e-181
PF10114,3,9,-0.3746383293604706,0.0
PF10114,3,10,-0.5272457254661292,0.0
PF10114,3,11,-0.3586283164816877,0.0
PF10114,4,0,-0.476522570894881,0.0
PF10114,4,1,0.030066727119130523,4.5145363275119425e-09
PF10114,4,2,-0.5443597845767092,0.0
PF10114,4,3,-0.5524064069228569,0.0
PF10114,4,4,-0.5882205614429806,0.0
PF10114,4,5,-0.5237951712671317,0.0
PF10114,4,6,-0.5233288349395323,0.0
PF10114,4,7,-0.23460913770746541,0.0
PF10114,4,8,-0.4283235161490522,0.0
PF10114,4,9,-0.4901612583449817,0.0
PF10114,4,10,-0.562784346035614,0.0
PF10114,4,11,-0.5176696469493098,0.0
PF10114,5,0,-0.12167537637026703,2.36648404605561e-125
PF10114,5,1,-0.1589459210633007,1.371475667182865e-213
PF10114,5,2,-0.5861489453663458,0.0
PF10114,5,3,-0.32712071112228025,0.0
PF10114,5,4,-0.4844032577307086,0.0
PF10114,5,5,-0.14342180706688581,7.033269070887528e-174
PF10114,5,6,-0.48642210230801414,0.0
PF10114,5,7,-0.4523867833641992,0.0
PF10114,5,8,-0.29247950393425176,0.0
PF10114,5,9,-0.5365718005983663,0.0
PF10114,5,10,-0.395113209816153,0.0
PF10114,5,11,-0.034447550344402875,1.829188502211743e-11
PF10114,6,0,-0.5414806643119925,0.0
PF10114,6,1,-0.3564421679798421,0.0
PF10114,6,2,-0.5385564124363212,0.0
PF10114,6,3,-0.22221301130338894,0.0
PF10114,6,4,-0.46737360674017797,0.0
PF10114,6,5,-0.40052980707850055,0.0
PF10114,6,6,-0.5096807138298766,0.0
PF10114,6,7,-0.4328553666826899,0.0
PF10114,6,8,-0.5736784912087632,0.0
PF10114,6,9,-0.4954303535718293,0.0
PF10114,6,10,-0.3976848858505565,0.0
PF10114,6,11,0.19208114193987103,0.0
PF10114,7,0,-0.37268128784596277,0.0
PF10114,7,1,-0.5210688918287569,0.0
