Protein family,Layer,Head,Correlation,P-value
PF01951,0,0,-0.266606662333488,0.0
PF01951,0,1,-0.33843482883804094,0.0
PF01951,0,2,-0.34995550932937036,0.0
PF01951,0,3,-0.0979997284041977,2.399222835601894e-79
PF01951,0,4,0.5682376983086099,0.0
PF01951,0,5,0.039902193985355466,1.8021091435215102e-14
PF01951,0,6,0.08702922986922257,6.607723906929544e-63
PF01951,0,7,-0.28300553512945725,0.0
PF01951,0,8,-0.21783216347279516,0.0
PF01951,0,9,-0.4089500479287836,0.0
PF01951,0,10,0.18796053091448908,2.731368908643538e-290
PF01951,0,11,-0.1902415700914153,1.8605136870204926e-297
PF01951,1,0,-0.3843778942186901,0.0
PF01951,1,1,0.14966257489523227,1.29743840138051e-183
PF01951,1,2,-0.5709149727089287,0.0
PF01951,1,3,-0.30376579730395153,0.0
PF01951,1,4,-0.3602515736174889,0.0
PF01951,1,5,-0.2674414013564007,0.0
PF01951,1,6,-0.4007200089469843,0.0
PF01951,1,7,-0.2600719543190178,0.0
PF01951,1,8,-0.34272309917365557,0.0
PF01951,1,9,-0.5125896428055149,0.0
PF01951,1,10,-0.054748024668094614,7.050407160721288e-26
PF01951,1,11,-0.20789500860195087,0.0
PF01951,2,0,-0.3444025124228284,0.0
PF01951,2,1,-0.2636614672376489,0.0
PF01951,2,2,-0.5052402762796628,0.0
PF01951,2,3,-0.3853385224729659,0.0
PF01951,2,4,-0.3548634556491786,0.0
PF01951,2,5,0.11944528150005777,3.287220169835869e-117
PF01951,2,6,-0.1521423507117246,9.456702501019302e-190
PF01951,2,7,-0.4039188996720759,0.0
PF01951,2,8,-0.4501538324071358,0.0
PF01951,2,9,-0.21060148528150774,0.0
PF01951,2,10,-0.3896439308150192,0.0
PF01951,2,11,-0.48923882246820416,0.0
PF01951,3,0,-0.43390450426981453,0.0
PF01951,3,1,-0.4657667654007751,0.0
PF01951,3,2,-0.4783732909659863,0.0
PF01951,3,3,-0.04517830510063327,4.014761387019589e-18
PF01951,3,4,-0.3264872736637673,0.0
PF01951,3,5,-0.4575862271774039,0.0
PF01951,3,6,-0.23711907625536705,0.0
PF01951,3,7,-0.5318247143173855,0.0
PF01951,3,8,-0.10640271651562322,2.823109525909138e-93
PF01951,3,9,-0.5576012528910027,0.0
PF01951,3,10,-0.5142209357389708,0.0
PF01951,3,11,-0.41622807361077063,0.0
PF01951,4,0,-0.41955820325758014,0.0
PF01951,4,1,-0.25046053930792317,0.0
PF01951,4,2,-0.48099717928347885,0.0
PF01951,4,3,-0.45809490852669393,0.0
PF01951,4,4,-0.4604972785348521,0.0
PF01951,4,5,-0.3845843066989293,0.0
PF01951,4,6,-0.40463945394746026,0.0
PF01951,4,7,-0.1401008579562505,6.240744459516812e-161
PF01951,4,8,-0.4406394492754269,0.0
PF01951,4,9,-0.3111895492929398,0.0
PF01951,4,10,-0.4530821453816022,0.0
PF01951,4,11,-0.49123614866420534,0.0
PF01951,5,0,0.07077954439948729,3.674893631626457e-42
PF01951,5,1,-0.1426642935582055,7.361722944938286e-167
PF01951,5,2,-0.5155747923314362,0.0
PF01951,5,3,-0.2743300915659692,0.0
PF01951,5,4,-0.511376401750241,0.0
PF01951,5,5,-0.32400322011470517,0.0
PF01951,5,6,-0.4720292784728697,0.0
PF01951,5,7,-0.3830505870850375,0.0
PF01951,5,8,-0.29964052291217763,0.0
PF01951,5,9,-0.4956931356200832,0.0
PF01951,5,10,-0.25509065743068254,0.0
PF01951,5,11,-0.25722500536704024,0.0
PF01951,6,0,-0.46626760501279424,0.0
PF01951,6,1,-0.2101498829880851,0.0
PF01951,6,2,-0.43434704500157906,0.0
PF01951,6,3,-0.31749862910771887,0.0
PF01951,6,4,-0.4172202457868833,0.0
PF01951,6,5,-0.39424335571659086,0.0
PF01951,6,6,-0.5252409973498464,0.0
PF01951,6,7,-0.43807145467782654,0.0
PF01951,6,8,-0.47847273604560936,0.0
PF01951,6,9,-0.44264798408891115,0.0
PF01951,6,10,-0.3702904895002279,0.0
PF01951,6,11,0.024923543955209185,1.702214947862541e-06
PF01951,7,0,-0.19165994514328472,5.840731715096915e-302
PF01951,7,1,-0.44762947827989313,0.0
PF01951,7,2,-0.4880174989862531,0.0
PF01951,7,3,-0.46719695076280704,0.0
PF01951,7,4,-0.46626561969443114,0.0
PF01951,7,5,-0.117079537023464,1.1694651998820616e-112
PF01951,7,6,-0.32414798658571264,0.0
PF01951,7,7,-0.414378226288663,0.0
PF01951,7,8,-0.4600552662612007,0.0
PF01951,7,9,-0.38176582056742386,0.0
PF01951,7,10,-0.4822570321290962,0.0
PF01951,7,11,-0.04517276218168866,4.0525520908151764e-18
PF01951,8,0,-0.49791416276775197,0.0
PF01951,8,1,-0.48212288374404183,0.0
PF01951,8,2,0.28126944469592424,0.0
PF01951,8,3,-0.2870415420942849,0.0
PF01951,8,4,-0.4240693015104275,0.0
PF01951,8,5,-0.3956150443174591,0.0
PF01951,8,6,0.16262836706679779,7.156327102903685e-217
PF01951,8,7,-0.42668893837391875,0.0
PF01951,8,8,-0.08882912255922491,1.8107211027266696e-65
PF01951,8,9,-0.2918568550199284,0.0
PF01951,8,10,-0.44435504463116077,0.0
PF01951,8,11,-0.4386014869733608,0.0
PF01951,9,0,-0.4433316114071294,0.0
PF01951,9,1,-0.31081023952091963,0.0
PF01951,9,2,-0.46816399631867167,0.0
PF01951,9,3,-0.46036956264792067,0.0
PF01951,9,4,-0.45031424667130593,0.0
PF01951,9,5,-0.41486876783450116,0.0
PF01951,9,6,-0.31476096738552445,0.0
PF01951,9,7,-0.31213232189110607,0.0
PF01951,9,8,-0.44445350316824783,0.0
PF01951,9,9,-0.10490586659162404,1.0404687484633541e-90
PF01951,9,10,-0.30492501022698226,0.0
PF01951,9,11,-0.48398069774131103,0.0
PF01951,10,0,-0.4143981538717833,0.0
PF01951,10,1,-0.2684043825619352,0.0
PF01951,10,2,-0.29309241089703747,0.0
PF01951,10,3,-0.4669595483851632,0.0
PF01951,10,4,-0.5081040994213272,0.0
PF01951,10,5,-0.4582107929003176,0.0
PF01951,10,6,-0.42605367406686007,0.0
PF01951,10,7,-0.44105801395839517,0.0
PF01951,10,8,-0.5052607573096732,0.0
PF01951,10,9,-0.46263342083046605,0.0
PF01951,10,10,-0.48034516066008615,0.0
PF01951,10,11,-0.43725853560019606,0.0
PF01951,11,0,-0.4800666241484608,0.0
PF01951,11,1,-0.4122449060751476,0.0
PF01951,11,2,-0.4055451690447351,0.0
PF01951,11,3,-0.4819308694367573,0.0
PF01951,11,4,-0.4956646268437516,0.0
PF01951,11,5,-0.4769239963915969,0.0
PF01951,11,6,-0.51458938214632,0.0
PF01951,11,7,-0.5470123906299315,0.0
PF01951,11,8,-0.42138610969418294,0.0
PF01951,11,9,0.008385222722240376,0.10741172607551613
PF01951,11,10,-0.411440153042358,0.0
PF01951,11,11,-0.49183242557778245,0.0
