Protein family,Layer,Head,Correlation,P-value
PF03147,0,0,-0.1873863875222416,1.340740510946574e-73
PF03147,0,1,-0.23339943427055285,2.9905414780782893e-114
PF03147,0,2,-0.25356681999876574,3.545284376472895e-135
PF03147,0,3,-0.0013863700090254924,0.8941352273635883
PF03147,0,4,0.5430721241006552,0.0
PF03147,0,5,-0.14686580541211022,1.3248513786923654e-45
PF03147,0,6,0.07589598181390578,2.9744210459757313e-13
PF03147,0,7,-0.23022132002255088,3.955052491860401e-111
PF03147,0,8,-0.1542833953652019,3.37164057147092e-50
PF03147,0,9,-0.214404385992597,2.7000365197741177e-96
PF03147,0,10,0.11872192434000087,2.7562162724927597e-30
PF03147,0,11,-0.1568322376671775,7.849468857286948e-52
PF03147,1,0,-0.4316266991446881,0.0
PF03147,1,1,0.4625193776796832,0.0
PF03147,1,2,-0.05370415184274868,2.487740242416096e-07
PF03147,1,3,-0.14518515777414046,1.3507452694442319e-44
PF03147,1,4,-0.2832173178195694,1.500906370161299e-169
PF03147,1,5,-0.1760923576473482,4.4520013057307535e-65
PF03147,1,6,-0.2736260756227064,5.962708053103172e-158
PF03147,1,7,-0.16793101746546096,2.870888794939933e-59
PF03147,1,8,-0.28285741506069834,4.1689697801566247e-169
PF03147,1,9,-0.4223583020692839,0.0
PF03147,1,10,0.06274133379539289,1.6570302980907378e-09
PF03147,1,11,-0.11444925953644478,2.9976378224014935e-28
PF03147,2,0,-0.20181473876406839,2.611527737474535e-85
PF03147,2,1,-0.18546264878833177,4.154988578210148e-72
PF03147,2,2,-0.45576164837629646,0.0
PF03147,2,3,-0.2869785319876487,3.162480658834322e-174
PF03147,2,4,-0.3996875717402033,0.0
PF03147,2,5,0.551639073717464,0.0
PF03147,2,6,0.036543968927726524,0.0004499350766124388
PF03147,2,7,-0.4854005491076824,0.0
PF03147,2,8,-0.35783190207168536,1.6786018844416951e-276
PF03147,2,9,0.07822061180103439,5.490917120939404e-14
PF03147,2,10,-0.34093804269637173,1.4184448557381202e-249
PF03147,2,11,-0.6415899249382534,0.0
PF03147,3,0,-0.5100192813061803,0.0
PF03147,3,1,-0.395071151516064,0.0
PF03147,3,2,-0.16852420481038138,1.1105696733743175e-59
PF03147,3,3,0.3564777287826762,2.785670664205238e-274
PF03147,3,4,-0.24136738064344637,2.7558880312753366e-122
PF03147,3,5,-0.46379896254718844,0.0
PF03147,3,6,-0.26070764281182207,4.674021659322373e-143
PF03147,3,7,-0.4658174555527416,0.0
PF03147,3,8,-0.05231601763613153,5.03176539527586e-07
PF03147,3,9,-0.6093779660316845,0.0
PF03147,3,10,-0.5182788399910193,0.0
PF03147,3,11,-0.39864123532246665,0.0
PF03147,4,0,-0.225048186109784,3.7735512664053095e-106
PF03147,4,1,0.3081772733928563,5.883541954562375e-202
PF03147,4,2,-0.41819726541469143,0.0
PF03147,4,3,-0.4362052291884818,0.0
PF03147,4,4,-0.40859084403829893,0.0
PF03147,4,5,-0.325307201330685,4.083958840295636e-226
PF03147,4,6,-0.35570232133117274,5.1430193607430755e-273
PF03147,4,7,0.4274886889363903,0.0
PF03147,4,8,-0.38055302761855847,0.0
PF03147,4,9,-0.3582502698388873,3.442645950937881e-277
PF03147,4,10,-0.39526564396823916,0.0
PF03147,4,11,-0.37602121590137905,2.1754895209437453e-307
PF03147,5,0,0.41200234118502377,0.0
PF03147,5,1,0.051220359737171414,8.66695155943177e-07
PF03147,5,2,-0.4456788638249791,0.0
PF03147,5,3,0.20649316833112857,2.6226895696994587e-89
PF03147,5,4,-0.19148164233858084,7.9085103369155e-77
PF03147,5,5,0.002604351215364572,0.8025995460040646
PF03147,5,6,-0.3556317802648322,6.702546062796668e-273
PF03147,5,7,-0.03264239699051984,0.0017239374205985365
PF03147,5,8,0.007925449339182556,0.4468052805014596
PF03147,5,9,-0.3713194491947104,3.269501764922544e-299
PF03147,5,10,0.006019355367126213,0.5634093058332476
PF03147,5,11,0.17223517048000633,2.6940514308005875e-62
PF03147,6,0,-0.3944366346598952,0.0
PF03147,6,1,0.04507895569190024,1.4965645063424373e-05
PF03147,6,2,-0.3491396443533097,1.936005978166787e-262
PF03147,6,3,0.04510735634243497,1.4781218371119164e-05
PF03147,6,4,-0.27156854982763984,1.5969014815340016e-155
PF03147,6,5,-0.3338841089995488,8.104329813553223e-239
PF03147,6,6,-0.36808618700291884,1.1451558842798443e-293
PF03147,6,7,-0.12668084212541933,2.7854418435861965e-34
PF03147,6,8,-0.4210413048258446,0.0
PF03147,6,9,-0.322813788978487,1.6871988387231792e-222
PF03147,6,10,0.09016018353353582,4.2508525690396816e-18
PF03147,6,11,0.19079117880003407,2.804011541956587e-76
PF03147,7,0,-0.18141823843920493,5.01523771647688e-69
PF03147,7,1,-0.32084869056422755,1.1296615630082689e-219
PF03147,7,2,-0.43756975600028997,0.0
PF03147,7,3,-0.4517049986726264,0.0
PF03147,7,4,-0.3433524484608836,2.540097328818195e-253
PF03147,7,5,0.1588798368042069,3.654116898552925e-53
PF03147,7,6,0.08404382587709332,6.40205787735062e-16
PF03147,7,7,-0.15090468341622867,4.4633979734018717e-48
PF03147,7,8,-0.373475195807443,6.057319925191268e-303
PF03147,7,9,-0.15350288382077615,1.052776343588676e-49
PF03147,7,10,-0.4058768085234276,0.0
PF03147,7,11,0.23660381929787105,1.907042809038326e-117
PF03147,8,0,-0.49183490160345567,0.0
PF03147,8,1,-0.41829780373732767,0.0
PF03147,8,2,0.437028099486837,0.0
PF03147,8,3,-0.28321975125679183,1.4905669843215725e-169
PF03147,8,4,-0.27462391853086454,3.8937099201919225e-159
PF03147,8,5,-0.38626079209801234,0.0
PF03147,8,6,0.37623157804296126,9.300891945420182e-308
PF03147,8,7,-0.4733669128657424,0.0
PF03147,8,8,0.20902322583279845,1.6413408642250124e-91
PF03147,8,9,-0.09516249280521359,5.428618926704886e-20
PF03147,8,10,-0.40790893846841714,0.0
PF03147,8,11,-0.4137731300970745,0.0
PF03147,9,0,-0.44357478116350585,0.0
PF03147,9,1,-0.2262367982746738,2.7775720641049025e-107
PF03147,9,2,-0.45256781809215346,0.0
PF03147,9,3,-0.35168412238005664,1.646092491471939e-266
PF03147,9,4,-0.4373997809892696,0.0
PF03147,9,5,-0.5002686992415573,0.0
PF03147,9,6,-0.019863077864082805,0.0565484442682924
PF03147,9,7,-0.12271876619717831,2.929615015867027e-32
PF03147,9,8,-0.4336896553431434,0.0
PF03147,9,9,0.03344214073696598,0.0013231624634293586
PF03147,9,10,-0.2637086744835948,1.9205283612628909e-146
PF03147,9,11,-0.4427794234462729,0.0
PF03147,10,0,-0.3958928945538315,0.0
PF03147,10,1,-0.27325487566156076,1.6406659987986892e-157
PF03147,10,2,-0.30327847982921496,2.441969312239513e-195
PF03147,10,3,-0.5109096998240805,0.0
PF03147,10,4,-0.48335772273345107,0.0
PF03147,10,5,-0.4627130425016305,0.0
PF03147,10,6,-0.42764098597080136,0.0
PF03147,10,7,-0.4544887302965298,0.0
PF03147,10,8,-0.5370575453224405,0.0
PF03147,10,9,-0.5510413439685711,0.0
PF03147,10,10,-0.43460234612771786,0.0
PF03147,10,11,-0.5103700558938805,0.0
PF03147,11,0,-0.4458810064287837,0.0
PF03147,11,1,-0.4405110564912417,0.0
PF03147,11,2,-0.35473770632633955,1.9122262352520108e-271
PF03147,11,3,-0.5093322568470843,0.0
PF03147,11,4,-0.5019698349459573,0.0
PF03147,11,5,-0.5182246915620338,0.0
PF03147,11,6,-0.5528313843772397,0.0
PF03147,11,7,-0.5225662592430464,0.0
PF03147,11,8,-0.49129514614477043,0.0
PF03147,11,9,0.27139811259869534,2.5318587999653882e-155
PF03147,11,10,-0.4020512965972255,0.0
PF03147,11,11,-0.5195174820680796,0.0
