Protein family,Layer,Head,Correlation,P-value
PF10114,0,0,-0.0981383126137566,5.166817794271644e-82
PF10114,0,1,-0.416361113238792,0.0
PF10114,0,2,-0.45296158266054753,0.0
PF10114,0,3,-0.44724655731471274,0.0
PF10114,0,4,0.5120080292429966,0.0
PF10114,0,5,-0.15648225402357166,5.2955957617434996e-207
PF10114,0,6,-0.30812991938636225,0.0
PF10114,0,7,-0.41100509773625177,0.0
PF10114,0,8,-0.46900876518294665,0.0
PF10114,0,9,-0.5126841044106286,0.0
PF10114,0,10,-0.2946321737361265,0.0
PF10114,0,11,-0.4635988972480274,0.0
PF10114,1,0,-0.6378432994162363,0.0
PF10114,1,1,-0.18260093309383987,2.2670259575176705e-282
PF10114,1,2,-0.5972990291895782,0.0
PF10114,1,3,-0.5533265746439366,0.0
PF10114,1,4,-0.5813094541640774,0.0
PF10114,1,5,-0.5629396958221209,0.0
PF10114,1,6,-0.597201022340754,0.0
PF10114,1,7,-0.4450773246803049,0.0
PF10114,1,8,-0.5337396173216334,0.0
PF10114,1,9,-0.604777329866689,0.0
PF10114,1,10,-0.3358785504551311,0.0
PF10114,1,11,-0.4280650436284405,0.0
PF10114,2,0,-0.3158459519829444,0.0
PF10114,2,1,-0.29899548028846307,0.0
PF10114,2,2,-0.33927684089522414,0.0
PF10114,2,3,-0.37389956401363383,0.0
PF10114,2,4,-0.14503799400552866,8.151971841503872e-178
PF10114,2,5,0.0929525118310941,9.863816165790363e-74
PF10114,2,6,-0.28598423719696103,0.0
PF10114,2,7,-0.4305962818538393,0.0
PF10114,2,8,-0.3726231316430685,0.0
PF10114,2,9,-0.160073328833731,1.2217719022573175e-216
PF10114,2,10,-0.4087012774219851,0.0
PF10114,2,11,-0.4545792134605512,0.0
PF10114,3,0,-0.3332106307895232,0.0
PF10114,3,1,-0.40052886923734526,0.0
PF10114,3,2,-0.16791717249826427,1.7260072678614105e-238
PF10114,3,3,0.1767067612822557,2.748054226360891e-264
PF10114,3,4,-0.3557061370824273,0.0
PF10114,3,5,-0.35202144485662096,0.0
PF10114,3,6,-0.21345471683933853,0.0
PF10114,3,7,-0.46230473186986415,0.0
PF10114,3,8,0.18841032991126302,8.158886211767894e-301
PF10114,3,9,-0.24732798296002512,0.0
PF10114,3,10,-0.4319053598105464,0.0
PF10114,3,11,-0.2082370204793763,0.0
PF10114,4,0,-0.3647984692241092,0.0
PF10114,4,1,-0.028368014699361795,3.1534865914736844e-08
PF10114,4,2,-0.4530206515221343,0.0
PF10114,4,3,-0.44643228072046154,0.0
PF10114,4,4,-0.49657702521482827,0.0
PF10114,4,5,-0.41650613958413163,0.0
PF10114,4,6,-0.39869332342289304,0.0
PF10114,4,7,-0.03153650171365646,7.702239558008602e-10
PF10114,4,8,-0.31397435846928445,0.0
PF10114,4,9,-0.3863198719215607,0.0
PF10114,4,10,-0.4474337652177804,0.0
PF10114,4,11,-0.3993942947930037,0.0
PF10114,5,0,-0.03420655766474889,2.523201885478573e-11
PF10114,5,1,-0.02427415015431304,2.201364723416692e-06
PF10114,5,2,-0.5413054666296825,0.0
PF10114,5,3,-0.1734751957949263,1.2190113507103268e-254
PF10114,5,4,-0.4378162816156216,0.0
PF10114,5,5,-0.016616670956901877,0.0011937552225673208
PF10114,5,6,-0.40778006282116097,0.0
PF10114,5,7,-0.34492374347434707,0.0
PF10114,5,8,-0.2114876966690502,0.0
PF10114,5,9,-0.4310158597939275,0.0
PF10114,5,10,-0.32451708347179725,0.0
PF10114,5,11,-0.0032859004742663675,0.5216973017493847
PF10114,6,0,-0.47155151349925695,0.0
PF10114,6,1,-0.23287838885025916,0.0
PF10114,6,2,-0.451442748578398,0.0
PF10114,6,3,-0.16313955844058983,4.749631547211757e-225
