Protein family,Layer,Correlation,P value
PF03147,0,0.07399813360494012,1.1386904045406506e-12
PF03147,1,0.037852831209642314,0.0002783243448722065
PF03147,2,0.029550176080466454,0.004553225093819088
PF03147,3,0.04268171781560861,4.153751338554401e-05
PF03147,4,0.028617048754771543,0.0060064938795663155
PF03147,5,0.018181330320966835,0.08093001606501261
PF03147,6,0.02150027960675719,0.03901909755694655
PF03147,7,0.018829267367655216,0.0706805058328331
PF03147,8,0.005119518970205202,0.6231362266146157
PF03147,9,0.003013452664129854,0.7723878739218779
PF03147,10,-0.003753812118383522,0.7186090769134467
PF03147,11,0.0051204025090706646,0.623076255805318
