Protein family,Layer,Head,Correlation,P-value
PF01951,0,0,-0.20146514557926112,0.0
PF01951,0,1,-0.28859686366647497,0.0
PF01951,0,2,-0.2802996311646583,0.0
PF01951,0,3,-0.1395153715182798,1.3601933207014513e-159
PF01951,0,4,-0.05386853701867032,4.188217292188628e-25
PF01951,0,5,-0.22790261213424443,0.0
PF01951,0,6,-0.18219435355893712,1.3823302711536499e-272
PF01951,0,7,-0.2632246048263686,0.0
PF01951,0,8,-0.1947248554555903,0.0
PF01951,0,9,-0.1830336120228996,3.985076718395166e-275
PF01951,0,10,0.2302799658874789,0.0
PF01951,0,11,-0.18536548729899535,2.999828115657318e-282
PF01951,1,0,-0.2772976120942835,0.0
PF01951,1,1,-0.191111268137557,3.256196414816229e-300
PF01951,1,2,-0.2204509917618549,0.0
PF01951,1,3,-0.25777102693024473,0.0
PF01951,1,4,-0.1799683437507394,6.572899626642009e-266
PF01951,1,5,-0.11322408499502022,1.9292292534720435e-105
PF01951,1,6,0.04179650133269199,9.89420564658138e-16
PF01951,1,7,-0.1370481105737429,5.125147953257814e-154
PF01951,1,8,-0.10430729665994803,1.0794014423774254e-89
PF01951,1,9,-0.05712972337495868,4.903017115812097e-28
PF01951,1,10,-0.2316396732513455,0.0
PF01951,1,11,-0.17870668153330618,3.6594880028244243e-262
PF01951,2,0,-0.08349670810396179,4.954884168735031e-58
PF01951,2,1,-0.2543692377630491,0.0
PF01951,2,2,-0.23178938332105994,0.0
PF01951,2,3,-0.28348429415809534,0.0
PF01951,2,4,-0.24478965108334483,0.0
PF01951,2,5,-0.1737705006487871,8.892459846369879e-248
PF01951,2,6,-0.11437626691048239,1.42689588548047e-107
PF01951,2,7,-0.1989956001323572,0.0
PF01951,2,8,-0.22372444886990334,0.0
PF01951,2,9,-0.14526702096938415,5.414590919903658e-173
PF01951,2,10,-0.2956744166142245,0.0
PF01951,2,11,-0.1658909477653129,1.0685270800700264e-225
PF01951,3,0,-0.12862283727870996,9.466176566945595e-136
PF01951,3,1,0.2129590688639415,0.0
PF01951,3,2,0.017492098313674535,0.0007833102196603407
PF01951,3,3,-0.21239528806436553,0.0
PF01951,3,4,-0.09767271252995809,7.918717778097302e-79
PF01951,3,5,-0.1925330510899969,9.475147349063032e-305
PF01951,3,6,-0.27496018735486394,0.0
PF01951,3,7,-0.04736792461749875,9.079824454585656e-20
PF01951,3,8,0.0428878361042131,1.7514901461189296e-16
PF01951,3,9,-0.08873388570123387,2.4817030747805596e-65
