Protein family,Layer,Head,Correlation,P-value
PF01951,0,0,-0.1929074032610859,5.973399831043532e-306
PF01951,0,1,-0.21882574257036858,0.0
PF01951,0,2,-0.2852730387105801,0.0
PF01951,0,3,-0.15407545947861181,1.312955779744831e-194
PF01951,0,4,-0.17039370138280044,3.499701495709989e-238
PF01951,0,5,-0.281327105667573,0.0
PF01951,0,6,-0.08942791925887704,2.475799989566572e-66
PF01951,0,7,-0.24037526216458632,0.0
PF01951,0,8,-0.20135349354484677,0.0
PF01951,0,9,-0.16907425164799822,1.7340118051608744e-234
PF01951,0,10,0.14183008543229347,6.433336891374831e-165
PF01951,0,11,-0.14422964629906126,1.5559402220382246e-170
PF01951,1,0,-0.06354800429579117,2.6445539025117386e-34
PF01951,1,1,-0.10365743311235584,1.347422322787405e-88
PF01951,1,2,-0.3680636645457589,0.0
PF01951,1,3,-0.2227887460380643,0.0
PF01951,1,4,-0.05633012180546293,2.6608378513685237e-27
PF01951,1,5,-0.06572496142517158,1.3990070762182873e-36
PF01951,1,6,0.016529049820472444,0.0015051604304697494
PF01951,1,7,-0.15521460787268782,1.6817529904969434e-197
PF01951,1,8,-0.0027835916681235137,0.5930423295628209
PF01951,1,9,0.005624897515910792,0.2801634466132177
PF01951,1,10,-0.054996805060543386,4.2371897006825814e-26
PF01951,1,11,-0.18427335447981455,6.688180586783152e-279
PF01951,2,0,-0.09700058361900586,9.099252454377226e-78
PF01951,2,1,-0.227457923874718,0.0
PF01951,2,2,-0.28654928781320543,0.0
PF01951,2,3,-0.33181397117735556,0.0
PF01951,2,4,-0.33366195729674064,0.0
PF01951,2,5,-0.17377241613605063,8.780566172971802e-248
PF01951,2,6,-0.3010522149496824,0.0
PF01951,2,7,-0.2842738985182069,0.0
PF01951,2,8,-0.28445936650119974,0.0
PF01951,2,9,-0.09932248875298892,1.8386220599032945e-81
PF01951,2,10,-0.34872685053636227,0.0
PF01951,2,11,-0.2640953514125961,0.0
PF01951,3,0,-0.061609816106885845,2.426511172207166e-32
PF01951,3,1,-0.017213605253764988,0.0009492727659185116
PF01951,3,2,-0.352374490076551,0.0
PF01951,3,3,-0.281596811155336,0.0
PF01951,3,4,-0.16401932406726735,1.3015681754832485e-220
PF01951,3,5,-0.33552000114076824,0.0
PF01951,3,6,-0.27808036150039767,0.0
PF01951,3,7,-0.26919957051381443,0.0
PF01951,3,8,-0.02299023915998928,1.0121579999585254e-05
PF01951,3,9,-0.39505417856023956,0.0
PF01951,3,10,-0.30669668195474536,0.0
PF01951,3,11,-0.22729295235414188,0.0
PF01951,4,0,-0.3360880364892116,0.0
PF01951,4,1,0.09669165528383113,2.7789602267543796e-77
PF01951,4,2,-0.349157020242999,0.0
PF01951,4,3,-0.25164412475977155,0.0
PF01951,4,4,-0.19826921760814767,0.0
PF01951,4,5,-0.12715890969495025,1.0671250651529744e-132
PF01951,4,6,-0.1524371717612198,1.734048001969943e-190
PF01951,4,7,-0.27442996273542575,0.0
PF01951,4,8,-0.13886052191553291,4.2037563329372195e-158
PF01951,4,9,-0.21302170407458296,0.0
PF01951,4,10,-0.20213242931484973,0.0
PF01951,4,11,-0.15717823505493647,1.5395214181268877e-202
PF01951,5,0,0.033847025392253025,8.01755278408278e-11
PF01951,5,1,-0.2513524547409972,0.0
PF01951,5,2,-0.12047418834477411,3.223464569463906e-119
PF01951,5,3,-0.31603638479069424,0.0
PF01951,5,4,-0.3212392776758723,0.0
PF01951,5,5,0.10304065702741387,1.4573463743490061e-87
PF01951,5,6,-0.30004442825166233,0.0
PF01951,5,7,-0.2756925190833483,0.0
PF01951,5,8,-0.2570368684817393,0.0
PF01951,5,9,-0.31011198018914676,0.0
PF01951,5,10,-0.25756088512480907,0.0
PF01951,5,11,0.022979405991542277,1.0219373814457654e-05
PF01951,6,0,-0.25211829743758163,0.0
PF01951,6,1,-0.20776291919298073,0.0
PF01951,6,2,-0.22961436630080176,0.0
PF01951,6,3,-0.048204575052722916,2.0376745108198277e-20
PF01951,6,4,-0.22228220318774378,0.0
PF01951,6,5,-0.062326835864376456,4.634097135439853e-33
PF01951,6,6,-0.11961933787148901,1.5076433675229425e-117
PF01951,6,7,-0.2517189064079642,0.0
PF01951,6,8,-0.2501241014252797,0.0
PF01951,6,9,-0.24479438096821302,0.0
PF01951,6,10,-0.2267828970495761,0.0
PF01951,6,11,0.040806274194730825,4.584962939700977e-15
PF01951,7,0,-0.18634227510293058,2.9145653607883567e-285
PF01951,7,1,-0.18343431396088133,2.4167955304650905e-276
PF01951,7,2,-0.18282657108939845,1.691388263198624e-274
PF01951,7,3,-0.20166672603224237,0.0
PF01951,7,4,-0.19167678460298884,5.161645392977809e-302
PF01951,7,5,-0.18523865596698244,7.36234178767187e-282
PF01951,7,6,0.042484885216556294,3.33624902167702e-16
PF01951,7,7,-0.02489349049342673,1.7518293955316022e-06
PF01951,7,8,-0.21151919083555157,0.0
PF01951,7,9,-0.23573717447927364,0.0
PF01951,7,10,-0.21990605087573334,0.0
PF01951,7,11,0.0005397074291151603,0.9174706613134551
PF01951,8,0,-0.18240242722222258,3.2508652691457095e-273
PF01951,8,1,-0.2203213137743879,0.0
PF01951,8,2,-0.23923436419659344,0.0
PF01951,8,3,-0.1343845736156107,4.109742128141495e-148
PF01951,8,4,0.025048133482881273,1.510563521150388e-06
PF01951,8,5,-0.2029629666062149,0.0
PF01951,8,6,0.19264546345518763,4.1342617401922633e-305
PF01951,8,7,-0.22255380263560973,0.0
PF01951,8,8,-0.28649361925585587,0.0
PF01951,8,9,-0.17035984419132033,4.357379015285091e-238
PF01951,8,10,-0.23733258646038743,0.0
PF01951,8,11,-0.2502572602769484,0.0
PF01951,9,0,-0.17718112719971893,1.1352444288323841e-257
PF01951,9,1,-0.0017678627261356072,0.7342945600541817
PF01951,9,2,-0.23678632457027007,0.0
PF01951,9,3,-0.19727546138594745,0.0
PF01951,9,4,-0.22250987518858825,0.0
PF01951,9,5,-0.12350786562955379,3.0438718522525554e-125
PF01951,9,6,-0.13004638670609883,9.41429982833171e-139
PF01951,9,7,-0.06263934229675917,2.2387216919782855e-33
PF01951,9,8,-0.13947079791813974,1.7189110421569701e-159
PF01951,9,9,0.030880598504934575,3.0240368749507816e-09
PF01951,9,10,-0.262887555109751,0.0
PF01951,9,11,-0.11947022722709323,2.939962129834621e-117
PF01951,10,0,-0.015268450031637973,0.00337205718984376
PF01951,10,1,-0.08670802311199902,1.8695522434257011e-62
PF01951,10,2,-0.10493088795289555,9.432600872737551e-91
PF01951,10,3,-0.17383439350958974,5.828406870880564e-248
PF01951,10,4,-0.17527707077917976,4.0157519557420264e-252
PF01951,10,5,-0.20755611839373408,0.0
PF01951,10,6,-0.07153241539793401,4.997037089019821e-43
PF01951,10,7,-0.2721045104039578,0.0
PF01951,10,8,-0.1882552249072523,3.2787037982368685e-291
PF01951,10,9,-0.1320165872541122,5.7840194240393215e-143
PF01951,10,10,-0.13722673048814246,2.039289455891763e-154
PF01951,10,11,-0.15032454975574425,3.055116988348958e-185
PF01951,11,0,-0.18481626704449908,1.4571866236624015e-280
PF01951,11,1,-0.2642200608941919,0.0
PF01951,11,2,-0.21762761186355165,0.0
PF01951,11,3,-0.206377378817747,0.0
PF01951,11,4,-0.22958534871384953,0.0
PF01951,11,5,-0.2741722617415734,0.0
PF01951,11,6,-0.25102827924699317,0.0
PF01951,11,7,-0.09849602478507505,3.887608264008361e-80
PF01951,11,8,-0.154244828163592,4.893347249616594e-195
PF01951,11,9,-0.24651260884930162,0.0
PF01951,11,10,-0.22201920976398273,0.0
PF01951,11,11,-0.18967688117087522,1.12837963779405e-295
