Protein family,Layer,Correlation,P value
PF14317,0,0.38138431021001756,0.0
PF14317,1,0.3519285497169222,0.0
PF14317,2,0.3532000939665889,0.0
PF14317,3,0.31843853806635114,0.0
PF14317,4,0.31019330444351484,0.0
PF14317,5,0.3235485128537024,0.0
PF14317,6,0.3318884017030129,0.0
PF14317,7,0.34628298292345855,0.0
PF14317,8,0.34692927649389743,0.0
PF14317,9,0.35126586590265924,0.0
PF14317,10,0.3436381679765651,0.0
PF14317,11,0.3365827751534061,0.0
