Protein family,Layer,Correlation,P value
PF00672,0,0.3735745369722883,0.0
PF00672,1,0.4160200035708943,0.0
PF00672,2,0.4513440826012756,0.0
PF00672,3,0.4391861128286667,0.0
PF00672,4,0.39745864509713524,0.0
PF00672,5,0.37713687657073663,0.0
PF00672,6,0.39799898566256814,0.0
PF00672,7,0.4101467912719711,0.0
PF00672,8,0.41943347584799606,0.0
PF00672,9,0.40052235973617945,0.0
PF00672,10,0.399342236139944,0.0
PF00672,11,0.37522246582838026,0.0
