Protein family,Layer,Correlation,P value
PF03147,0,0.583575459732472,0.0
PF03147,1,0.6641373877367508,0.0
PF03147,2,0.725765521395641,0.0
PF03147,3,0.7139369421926809,0.0
PF03147,4,0.7109116236590679,0.0
PF03147,5,0.6918573461034456,0.0
PF03147,6,0.6916334375425682,0.0
PF03147,7,0.7042932766512279,0.0
PF03147,8,0.7263598826441174,0.0
PF03147,9,0.7407649794955323,0.0
PF03147,10,0.746270135409672,0.0
PF03147,11,0.767012444713458,0.0
