Protein family,Layer,Head,Correlation,P-value
PF12172,0,0,0.08536654844425602,1.828425930689866e-15
PF12172,0,1,-0.32109025643638756,1.3104248342497306e-206
PF12172,0,2,-0.26319397608910855,5.244591689014995e-137
PF12172,0,3,0.03872148389944783,0.0003158655381502287
PF12172,0,4,0.5111650265775559,0.0
PF12172,0,5,-0.06518335946368777,1.2981196994039715e-09
PF12172,0,6,0.14486939989620157,8.78685362874225e-42
PF12172,0,7,-0.2956469956822378,5.249084427278383e-174
PF12172,0,8,-0.2920739113465215,1.0993006371485952e-169
PF12172,0,9,-0.3290043934703742,2.0177360425593783e-217
PF12172,0,10,-0.41018043788566033,0.0
PF12172,0,11,-0.22392118163819694,9.82552982146103e-99
PF12172,1,0,-0.23224584673302798,2.8496470127422095e-106
PF12172,1,1,0.4303366426466758,0.0
PF12172,1,2,-0.08190441194101936,2.3689598178358804e-14
PF12172,1,3,-0.24360490029104426,4.7370996205273355e-117
PF12172,1,4,-0.4302154542046813,0.0
PF12172,1,5,-0.33868162838939286,4.343234230340477e-231
PF12172,1,6,-0.31944144747091197,2.1346632623034915e-204
PF12172,1,7,-0.2774171041593853,1.3187991649508101e-152
PF12172,1,8,-0.39969908971167917,0.0
PF12172,1,9,-0.3903436676537889,0.0
PF12172,1,10,0.03086702737821783,0.004093015333340514
PF12172,1,11,-0.35530605805623056,9.691679774956308e-256
PF12172,2,0,-0.3474880691052789,5.8399928820620155e-244
PF12172,2,1,-0.37927331573438167,5.462740713460144e-294
PF12172,2,2,-0.44350721055301073,0.0
PF12172,2,3,-0.3853198371612627,3.663083480494266e-304
PF12172,2,4,-0.5262429970976171,0.0
PF12172,2,5,0.4918959078585399,0.0
PF12172,2,6,-0.2149891070137345,5.543292821124607e-91
PF12172,2,7,-0.4205270486481831,0.0
PF12172,2,8,-0.4254133869221066,0.0
PF12172,2,9,0.08176233168796185,2.6256998539958403e-14
PF12172,2,10,-0.46165543197268666,0.0
PF12172,2,11,-0.6721103529445289,0.0
PF12172,3,0,-0.39271634675642425,0.0
PF12172,3,1,-0.36221108248556716,1.998838684429454e-266
PF12172,3,2,-0.36178041504750647,9.441460469690056e-266
PF12172,3,3,0.15943069011327002,2.4267820950371874e-50
PF12172,3,4,-0.38422934302599526,2.5979261409173223e-302
PF12172,3,5,-0.3343888637561798,5.774509247889287e-225
PF12172,3,6,-0.14591308831530983,2.2834690258051136e-42
PF12172,3,7,-0.49433358232764796,0.0
PF12172,3,8,0.025297222704773456,0.018638759291263927
PF12172,3,9,-0.47658032394978345,0.0
PF12172,3,10,-0.4285526325876201,0.0
PF12172,3,11,-0.190547317855156,1.6168252649041536e-71
PF12172,4,0,-0.4862209591803602,0.0
PF12172,4,1,-0.2060391005039055,1.4650599578508119e-83
PF12172,4,2,-0.3876127907016456,4.458365998023697e-308
PF12172,4,3,-0.46826185594247727,0.0
PF12172,4,4,-0.47597898125963634,0.0
PF12172,4,5,-0.41236660346385795,0.0
PF12172,4,6,-0.4107077015993079,0.0
PF12172,4,7,-0.2435572597589588,5.271376691035792e-117
PF12172,4,8,-0.3948748995780058,0.0
PF12172,4,9,-0.46447163148662185,0.0
PF12172,4,10,-0.44922603760175084,0.0
PF12172,4,11,-0.4209836032597033,0.0
PF12172,5,0,0.2918804117614992,1.8764803534853768e-169
PF12172,5,1,-0.1668686482276208,4.826122294759618e-55
PF12172,5,2,-0.5073493754345259,0.0
PF12172,5,3,-0.3451830689471078,1.499039709752625e-240
PF12172,5,4,-0.4793677293594842,0.0
PF12172,5,5,0.10479196279511875,1.4973404997494396e-22
PF12172,5,6,-0.41740344000661883,0.0
PF12172,5,7,-0.2961514276780514,1.2735953583933893e-174
PF12172,5,8,-0.10750600146957333,1.175480496719417e-23
PF12172,5,9,-0.48655816889736087,0.0
PF12172,5,10,-0.34343533288213984,5.517823871970507e-238
PF12172,5,11,0.007681072685279588,0.4750744291548229
PF12172,6,0,-0.47602160606445026,0.0
PF12172,6,1,-0.16695270535158788,4.257786612743341e-55
PF12172,6,2,-0.4865001878648297,0.0
