Protein family,Layer,Correlation,P value
PF10114,0,0.6751284458694697,0.0
PF10114,1,0.7475696771090783,0.0
PF10114,2,0.7661959597682342,0.0
PF10114,3,0.6939014253133376,0.0
PF10114,4,0.6793691438398896,0.0
PF10114,5,0.6691577966924215,0.0
PF10114,6,0.6852593826059522,0.0
PF10114,7,0.6871282077534501,0.0
PF10114,8,0.687852132716484,0.0
PF10114,9,0.7038907574022689,0.0
PF10114,10,0.6932246021742948,0.0
PF10114,11,0.6738545162824034,0.0
