Protein family,Layer,Correlation,P value
PF00168,0,0.4385942850165693,0.0
PF00168,1,0.49006594097631245,0.0
PF00168,2,0.4849509896359573,0.0
PF00168,3,0.40800234661388385,0.0
PF00168,4,0.3541923564411144,0.0
PF00168,5,0.34757857046003504,0.0
PF00168,6,0.3744654210030545,0.0
PF00168,7,0.3899911662771241,0.0
PF00168,8,0.4046116349273733,0.0
PF00168,9,0.3817174377568045,0.0
PF00168,10,0.35461625031373095,0.0
PF00168,11,0.3204304372488775,0.0
