Protein family,Layer,Head,Correlation,P-value
PF07498,0,0,-0.3866734694624366,0.0
PF07498,0,1,-0.4844673179901814,0.0
PF07498,0,2,-0.4200984017544078,0.0
PF07498,0,3,-0.1874936112291771,3.7637415866238e-86
PF07498,0,4,0.5441931754241786,0.0
PF07498,0,5,-0.4132316092408552,0.0
PF07498,0,6,-0.11089573562542301,6.020027243926749e-31
PF07498,0,7,-0.4113517953642029,0.0
PF07498,0,8,-0.40442460106533584,0.0
PF07498,0,9,-0.4053110011841507,0.0
PF07498,0,10,0.12333002404754952,6.303911264512411e-38
PF07498,0,11,-0.35220641828864807,0.0
PF07498,1,0,-0.47807962639619644,0.0
PF07498,1,1,0.30588045878562264,5.295530635846483e-233
PF07498,1,2,-0.38378542834353524,0.0
PF07498,1,3,-0.27559730886474393,8.907111836883684e-188
PF07498,1,4,-0.42520516105436496,0.0
PF07498,1,5,-0.33396617524191624,4.606374490891991e-280
PF07498,1,6,-0.3848121351543924,0.0
PF07498,1,7,-0.41590198641541953,0.0
PF07498,1,8,-0.44562311104539537,0.0
PF07498,1,9,-0.47881154255739133,0.0
PF07498,1,10,0.11306221971882649,4.1445874944265483e-32
PF07498,1,11,-0.33467008879650356,2.619086242531092e-281
PF07498,2,0,-0.35294600989660846,0.0
PF07498,2,1,-0.4394225562327892,0.0
PF07498,2,2,-0.5801304483770738,0.0
PF07498,2,3,-0.38058316709316126,0.0
PF07498,2,4,-0.5926568257526711,0.0
PF07498,2,5,0.13770311647328745,6.149887475370491e-47
PF07498,2,6,-0.42125904120339774,0.0
PF07498,2,7,-0.5165653902289132,0.0
PF07498,2,8,-0.5106956370222714,0.0
PF07498,2,9,-0.37092434419682035,0.0
PF07498,2,10,-0.476480253372269,0.0
PF07498,2,11,-0.6090306624319127,0.0
PF07498,3,0,-0.45281567697873837,0.0
PF07498,3,1,-0.4688007391405249,0.0
PF07498,3,2,-0.4176938784063511,0.0
PF07498,3,3,0.01123061623801366,0.24285278217659645
PF07498,3,4,-0.48045816699124366,0.0
PF07498,3,5,-0.49921494264266114,0.0
PF07498,3,6,-0.40634451140100714,0.0
PF07498,3,7,-0.5409335920821974,0.0
PF07498,3,8,0.17763343305176518,2.212126758593992e-77
PF07498,3,9,-0.58154562217764,0.0
PF07498,3,10,-0.526328335437651,0.0
PF07498,3,11,-0.4296583583008943,0.0
PF07498,4,0,-0.4223117032141207,0.0
PF07498,4,1,-0.07649815442726739,1.6314750547243358e-15
PF07498,4,2,-0.5007446977356044,0.0
PF07498,4,3,-0.5243365126185844,0.0
PF07498,4,4,-0.5212916391519548,0.0
PF07498,4,5,-0.4641955017989299,0.0
PF07498,4,6,-0.4875507361431033,0.0
PF07498,4,7,-0.06482061070835624,1.5024740691550644e-11
PF07498,4,8,-0.5542524972061225,0.0
PF07498,4,9,-0.5118654072765061,0.0
PF07498,4,10,-0.5124469196968594,0.0
PF07498,4,11,-0.4657892684344242,0.0
PF07498,5,0,0.10756405835266425,3.3298248707646126e-29
PF07498,5,1,-0.22896749688265008,1.1786412257210139e-128
PF07498,5,2,-0.5151482420873436,0.0
PF07498,5,3,-0.1654712017343593,2.9643124422122014e-67
PF07498,5,4,-0.47793973497323566,0.0
PF07498,5,5,-0.1097306697158006,2.4840089884943656e-30
PF07498,5,6,-0.4699054877165548,0.0
PF07498,5,7,-0.3466508470681108,5.216686632693324e-303
PF07498,5,8,-0.2843936705494284,2.425211385436283e-200
PF07498,5,9,-0.47838455848707667,0.0
PF07498,5,10,-0.3402212778385497,3.040108939119686e-291
PF07498,5,11,-0.12170050873102614,5.717546375089357e-37
PF07498,6,0,-0.46538509322668675,0.0
PF07498,6,1,-0.23004557840464798,6.961568395666695e-130
PF07498,6,2,-0.4496753716665255,0.0
PF07498,6,3,-0.07579809656352594,2.939506351088459e-15
PF07498,6,4,-0.412427196424139,0.0
PF07498,6,5,-0.4233523464068708,0.0
PF07498,6,6,-0.5067396930941546,0.0
PF07498,6,7,-0.35941635132842503,0.0
PF07498,6,8,-0.4627809919355536,0.0
PF07498,6,9,-0.43073019451272865,0.0
PF07498,6,10,-0.2137297284177163,5.739273965536853e-112
PF07498,6,11,0.1967211884806126,8.133654798361417e-95
PF07498,7,0,-0.331442739095772,1.2600565499400804e-275
PF07498,7,1,-0.4139920293213994,0.0
PF07498,7,2,-0.47112516022061873,0.0
PF07498,7,3,-0.46455987578736085,0.0
PF07498,7,4,-0.4433912207038185,0.0
PF07498,7,5,-0.18766938144887996,2.5984807523906393e-86
PF07498,7,6,0.12711859294330913,3.33439657261938e-40
PF07498,7,7,-0.2616796712287853,7.910651935416702e-169
PF07498,7,8,-0.44377894709604543,0.0
PF07498,7,9,-0.4328771988499598,0.0
PF07498,7,10,-0.4506685106664111,0.0
PF07498,7,11,0.17513423972955589,3.073898355507735e-75
PF07498,8,0,-0.4835571266620493,0.0
PF07498,8,1,-0.47299959333280633,0.0
PF07498,8,2,0.2661823896835609,7.790708095254848e-175
PF07498,8,3,-0.3944307227543127,0.0
PF07498,8,4,-0.36561258916345657,0.0
PF07498,8,5,-0.44275406962044733,0.0
PF07498,8,6,0.08765536396246122,6.682012822221938e-20
PF07498,8,7,-0.4522890398143416,0.0
PF07498,8,8,-0.17969817210189232,3.549551583260564e-79
PF07498,8,9,-0.3556782458779523,0.0
PF07498,8,10,-0.448339142587093,0.0
PF07498,8,11,-0.45847610769298286,0.0
PF07498,9,0,-0.42756671096324644,0.0
PF07498,9,1,-0.37097259133757676,0.0
PF07498,9,2,-0.48002620477164154,0.0
PF07498,9,3,-0.41964933250495684,0.0
PF07498,9,4,-0.47654180798114865,0.0
PF07498,9,5,-0.4542911098990579,0.0
PF07498,9,6,-0.24984073334605592,1.3638164708855814e-153
PF07498,9,7,-0.30687059728437044,1.4132992699317392e-234
PF07498,9,8,-0.4768427495966569,0.0
PF07498,9,9,-0.12960231833285696,9.824968728408845e-42
PF07498,9,10,-0.4076203727005339,0.0
PF07498,9,11,-0.40908598242058203,0.0
PF07498,10,0,-0.45935492410617496,0.0
PF07498,10,1,-0.38750495752065345,0.0
PF07498,10,2,-0.4393615304493442,0.0
PF07498,10,3,-0.4870237463650336,0.0
PF07498,10,4,-0.4689052097684088,0.0
PF07498,10,5,-0.4804923072477881,0.0
PF07498,10,6,-0.4406119507298797,0.0
PF07498,10,7,-0.45985624056535884,0.0
PF07498,10,8,-0.5060657283930305,0.0
PF07498,10,9,-0.46621114120729845,0.0
PF07498,10,10,-0.3986511735565551,0.0
PF07498,10,11,-0.461659267343937,0.0
PF07498,11,0,-0.4441154684153515,0.0
PF07498,11,1,-0.4523437411597149,0.0
PF07498,11,2,-0.4348534649572452,0.0
PF07498,11,3,-0.4654827273066685,0.0
PF07498,11,4,-0.4684035693399605,0.0
PF07498,11,5,-0.5022868233131071,0.0
PF07498,11,6,-0.48818275645688247,0.0
PF07498,11,7,-0.5426646983643965,0.0
PF07498,11,8,-0.45979727848062785,0.0
PF07498,11,9,0.18606115719801117,7.601368239687897e-85
PF07498,11,10,-0.42879185454548374,0.0
PF07498,11,11,-0.4847903392234651,0.0
