Protein family,Layer,Correlation,P value
PF01951,0,0.16924628076837941,5.7414143341081316e-235
PF01951,1,0.08184903762977466,7.931110791866153e-56
PF01951,2,0.07859699519046776,1.3195248961652452e-51
PF01951,3,0.10053485771798733,1.9961613481450352e-83
PF01951,4,0.07259367998092155,2.8950585377714513e-44
PF01951,5,0.04509400279086717,4.629033955031676e-18
PF01951,6,0.031073721513267972,2.410740874316828e-09
PF01951,7,0.031844546880525536,9.625677607519573e-10
PF01951,8,0.020009291018475282,0.00012201683436213942
PF01951,9,0.020333103056231715,9.452702940802083e-05
PF01951,10,0.006779690698470444,0.19302872925461378
PF01951,11,0.019662506870948865,0.0001597265858079297
